ut	nuts2
000225180800020	TR41
000415379700008	SE11
000430164300013	DE11
000311793000016	UKE3
000454822700155	NL33
000412544200005	UKC2
000376872000006	DE21
000283256000016	UKF1
000380443200077	DEE0
000460663300002	DEF0
000330285200009	ES41
000356126500009	DK05
000340446200079	FRL0
000297160600023	ITH3
000394920600015	ES21
000453557700004	ES61
000414578400182	ES52
000433269100004	UKD3
000452931300006	TRB2
000304247000019	ITG1
000460805400137	ES30
000467751100051	CY00
000378553700015	UKG2
000304263700025	FRD2
000497978100101	ITH1
000308003501039	DK05
000296237100012	DK05
000329847100002	ITI1
000388578800041	SE11
000275243800014	CH03
000462375900014	UKD3
000305595500003	FRL0
000209332400003	ITF3
000397043800018	ES61
000320996300021	PL21
000449903100001	ITC1
000386529800127	ITI4
000393408500009	DE71
000377370500008	UKI3
000332509704079	DK04
000333079100010	UKM5
000316535900060	IE05
000422933400023	DK03
000323331000002	ES42
000331149503109	ES51
000378361000013	ITC4
000390767500085	RO32
000387119900040	RO42
000479020300096	CH04
000501497400012	DE14
000491282100159	FRE2
000427402903153	ITH5
000276891100033	FRK2
000347580600011	ES30
000293832600011	ES51
000304783300014	DE71
000426744900016	FR10
000307451800012	ES24
000375165100024	UKI3
000369096500070	DEE0
000371970000008	PT17
000359256500015	ITH5
000428646900043	IE06
000209425700002	ES30
000459504600067	UKK3
000304744400003	UKL1
000319371600010	RO32
000402039300003	FRH0
000292595800003	FR10
000427164807126	DEF0
000436325700066	DK04
000463051100012	DEA1
000450163700114	HU11
000399031202129	TR51
000468490600004	DK03
000426933000074	BE22
000411444300605	ITH3
000451230500023	SE33
000208788100006	PT16
000384641300025	CH01
000293539400034	DEA5
000380084400012	DE30
000372004300002	DK05
000350356000026	EL30
000345216900004	UKD3
000392709700003	UKK2
000417631900005	ES51
000388127302082	DK03
000445416900092	PT11
000305833900008	UKM5
000410691400004	TR10
000341566300004	NO06
000462062900054	RS12
000209454100006	DK01
000427164801075	ES61
000425075600046	UKF1
000310468000005	TR31
000356810900019	DK01
000415733800007	BE24
000375505800035	CY00
000353732300063	FRG0
000363906700081	FRK2
000426815900007	TR51
000314697000005	FR10
000398910000040	PT17
000364248300119	PT17
000379163100033	ES61
000325427200003	CH04
000309996500052	UKM7
000386658300142	TR52
000398906000002	ITC1
000327548900006	NL41
000386414000019	FRI1
000406885500006	SI04
000389451900007	NO08
000322785200131	UKG3
000354460200003	ITH5
000474682300022	UKD7
000312728701110	UKM8
000294225100045	ES51
000416021900001	PL63
000355057500013	FRL0
000309243700100	NL21
000297545900067	UKD7
000346734000001	SE11
000436325701006	DE94
000345862300053	UKF1
000276956800006	DE12
000400674000003	UKF2
000423499800002	EL52
000287981500010	ES30
000371416100002	ES51
000298764400092	IE06
000386327700074	AT13
000469912200024	ITC4
000460667700138	DE94
000343655302006	UKE3
000290026800048	DK02
000439102400002	TR42
000346494600253	UKH1
000414533000028	BE22
000354473900026	DE30
000373418600007	UKM8
000389467400086	DK05
000361836800027	CH04
000370376900163	ES61
000474680200009	TRB2
000460666200212	FRE1
000319942700001	NL31
000436325702059	ITI2
000343551300084	ITC1
000360435900018	UKI3
000349676900066	DK05
000445987300056	PT11
000272940300012	RO32
000344444200107	PT16
000460658700008	FRF1
000428016500234	DE11
000513310000039	UKM8
000508436400001	TR41
000221417400021	FRB0
000405511300022	DE21
000457142800070	ES21
000347579100033	FRI3
000432205600003	SE11
000367409500081	PT17
000497593500018	ES30
000449114800067	UKF1
000306280000006	NO06
000324077800026	UKF1
000385378100002	UKH1
000382950703121	DEE0
000287611902088	UKG2
000300484600003	ES11
000378882903128	DED2
000310624700020	ES42
000360025100010	CH01
000418374401036	FRK2
000407854900017	CY00
000349504800012	EL30
000389471602004	ES51
000294652500001	PT15
000451733800032	DE94
000225571700001	UKD3
000394517500016	UKM8
000330851400014	NL21
000381694100009	FR10
000343135600175	SI04
000505811104067	IE06
000303375500002	DE21
000309749600003	DK02
000278811000004	CH03
000380591500028	TR42
000339427104048	FR10
000360980500050	HU11
000380614000098	ES22
000460667700112	ES41
000408168800002	UKC1
000280321600007	TR32
000387091900322	PT11
000380480500222	NL33
000466062200012	DK05
000327552500039	DK05
000425672200001	NL33
000325276700106	ITF3
000273105600004	EL30
000433042900002	DE21
000435610300029	DK02
000430525800020	UKM5
000362058200059	EL53
000468490600001	PT17
000461267100025	BE22
000489101200031	DK03
000297545900025	ES51
000491146500003	UKC1
000380429500010	DK01
000363426800008	EL30
000289725300009	DE91
000297469602131	ES51
000407001900100	DK03
000290735200029	ES30
000278063800027	ES30
000389471604059	DK05
000439746200035	NL33
000412253300023	ES30
000318651800004	UKC2
000428016500144	ITC3
000442225400002	ITH2
000299032402022	UKD7
000299333000010	ES30
000389730200001	UKJ1
000341650900005	DE25
000339859000001	FR10
000380546800500	NL33
000356879600052	FRE2
000363985900011	ITI1
000367757800084	NL22
000337270600225	NL33
000321920400031	EE00
000349426100019	ITH5
000377101801005	UKC1
000382948300320	DK05
000484950300047	ES61
000392402700033	ITG1
000359158000081	DE94
000443200700133	AT22
000435946800004	DE21
000435276400045	FR10
000319521600186	DK05
000388232400001	DEA2
000378568800016	DE30
000187671200004	EL30
000414246800023	ES30
000371397500176	IE06
000335220600010	CH04
000239333000005	FRE1
000502147800044	DEG0
000340855000014	FI1C
000378882902050	SE11
000380468800053	PL91
000294146900057	ITC4
000325435500037	FRE1
000472968100017	FR10
000446148400001	UKI3
000353732300004	FRG0
000208788100002	DK05
000500280200004	ES52
000297545903004	ES30
000336917900016	ITC4
000505687800072	BE23
000329249000014	TR10
000393751800001	BE25
000353703400031	UKI3
000301195300072	UKC1
000345470100002	ES11
000376164100152	UKF1
000366196700012	ES30
000331772700003	FRF3
000467762600125	BE22
000310698100386	RO32
000367095400008	UKE4
000403792300005	DK05
000378882903047	DK01
000296237100003	FRC2
000416484400005	DEG0
000338133700005	CH03
000367355300001	SK03
000449293500331	DE21
000332791700069	UKF1
000289321000061	DK01
000335565600004	ITC4
000466225400008	ITH4
000352737400094	RO32
000353130800011	DK05
000302836500045	UKJ1
000318264900007	ES52
000316962903068	ES51
000325510000008	ITF3
000373101800014	CH04
000390822900119	FR10
000359949800046	PT17
000413117900024	UKE3
000324832500003	ITF3
000386149600007	DK01
000380609800042	ITC4
000404553900032	ITF3
000365953100043	UKD6
000237013200028	UKE3
000395469200010	ITI4
000372986600062	ITH5
000435276400026	NO09
000351998900037	DED4
000467572100013	FRJ2
000274795000015	ES11
000387110600157	ITG1
000320601200015	PL71
000352223500065	NO06
000426957300251	DE92
000330285200013	ITF3
000311865900028	DEG0
000361460003042	DK03
000443079800093	ITI1
000353565300206	RO21
000418039700001	DEA1
000370754000027	UKH1
000466621500004	UKE4
000336517100002	ES30
000314287200003	DE94
000495415600005	SE12
000376120000018	UKC2
000353126300043	DK05
000306980700007	FRE1
000297469602004	UKN0
000314855400017	PT18
000459877200008	TR62
000331421800008	UKG3
000427164801156	FI1C
000309449100113	DK02
000278942500009	UKJ1
000366765500033	UKM5
000382950702080	DED2
000306107200029	BE24
000408905900004	PT17
000280379400034	CY00
000275352600026	DE30
000329991500040	ES52
000424832200033	ITH3
000395960700003	UKH1
000349676900019	ES51
000380557000011	DEA5
000168040500002	FRL0
000445981200062	ITH2
000350338100002	UKI3
000406071000029	UKJ3
000350964300005	FRF2
000455203800001	BE10
000292845100006	ITG1
000434919600083	PT17
000289203300025	FR10
000280935600013	ES11
000431470800006	FRH0
000332789100169	ES61
000301183700006	TR31
000349509600014	TR61
000331007700017	UKM7
000339423900014	FRG0
000306361000014	DEA2
000335873700007	NL33
000383222100018	ES12
000466370500001	UKF1
000358567800217	FI1C
000325813700004	DEA5
000209454100006	UKH1
000392554800080	ES51
000309638600019	TR51
000357228300002	FRK2
000502821300013	DK05
000345216901040	ES51
000314705500032	UKI3
000402355100022	DEG0
000286781800055	PT16
000288334300006	FRK2
000455022800019	ITI2
000349676900034	PT16
000378931500052	ITI1
000434778100010	FR10
000347247800004	ITH3
000374121500084	TR41
000343646400194	ES51
000297542900187	CH04
000390822900038	DE21
000351998900037	DE25
000317932400010	UKI3
000407001900164	UKD3
000399130300207	TR51
000368453300011	FRK2
000377963100069	EL43
000304076800060	UKF2
000326459600005	LU00
000330553500007	TR10
000317007600002	DE21
000364040300006	DK05
000364087800191	UKL2
000331149500099	EL63
000426921801126	SE22
000413691500048	ES21
000242769100011	NL23
000285891900015	DEA1
000320717600011	DK05
000322093000008	FRK2
000477091900007	UKK1
000347109202138	NL41
000294815100003	ITF3
000447751600001	ITG2
000287425300017	ES30
000447826000002	DE13
000462880300104	UKI3
000483683900053	UKJ2
000380435600005	ITH3
000313297600016	LT01
000383828100054	ITF3
000392554800102	UKD3
000490932200008	FRH0
000400533000004	EL30
000356843800007	ES61
000468446900001	ITH5
000482742800035	TRC1
000428410703037	CH04
000406117700002	ES61
000411847200029	UKE4
000307083200009	CZ08
000316564100091	BE24
000427164804152	DK05
000304787300009	UKD3
000331874300223	UKM8
000293760500001	UKD7
000399514200007	DK01
000323681100012	NO09
000346332400001	TR83
000312493703059	IE06
000465869400003	NL33
000383177100020	DK05
000442420900008	RO42
000303205500026	BE10
000428016500240	UKI3
000367483900005	ES30
000346622400015	NL33
000404995700004	DK01
000303035300005	UKF1
000273831700107	BE24
000324988601039	DK05
000447667200001	SK04
000291351500012	FRH0
000312901701058	UKF1
000483422600047	NL33
000469278900015	DK05
000348885700014	CH04
000505811100143	UKF1
000345736800003	EE00
000380546800415	SE23
000298259900080	DE30
000492901700003	FR10
000353637100184	UKM5
000312381403063	UKK1
000352223507127	FR10
000345216904062	ES30
000426893200006	EL63
000382591000032	PT17
000370974600193	ITF4
000317000900011	RS11
000316564100091	BE21
000392206700001	DED5
000402355100022	UKM5
000398845300007	SE11
000348886800033	TR71
000341549300024	ITI1
000467762600018	FI1B
000460845700075	UKN0
000283846900002	ES24
000469309200038	SE12
000356810900020	DE30
000288793900032	ES51
000370241400070	RS22
000379836100023	TR42
000308723800007	PT17
000370063601091	FRJ2
000332381100009	UKI3
000391724500034	PT16
000356554400053	DEA1
000362409800053	UKK1
000382948300097	DK05
000471016700186	ES51
000393346800022	DK05
000371427100007	DK02
000373369600032	PT17
000377101803027	UKD3
000274827000053	CZ07
000475354700083	ES43
000342492700097	DE71
000332943400001	DEE0
000375030000005	CH01
000407981900007	CH02
000455413600003	DE80
000291846700028	TR51
000443797900120	TR51
000388376103040	DK01
000287369300021	FRF1
000290975700029	DEA5
000349725600006	BE32
000378364600001	ITI4
000366063800004	DE21
000313019600080	ES51
000455187604077	DK05
000378097800022	TR42
000353641000050	DK01
000316809900007	ES24
000403388800024	DEA5
000476865900204	PT11
000423964800246	NL33
000412026400013	FRI1
000327653500014	BE24
000353190900016	ES11
000380606100104	ITG2
000378100300006	TR10
000329380400006	DE13
000297506400005	DK02
000478999400168	HR02
000443085800002	HR05
000321670900047	ITH2
000410906300007	UKJ1
000326459600005	UKH1
000422886200096	FRE2
000413615500108	AT13
000356680600015	ITG1
000412481100067	ES21
000303880300003	SE31
000468745300009	UKM8
000413586400014	DK04
000380532400036	UKL2
000372945700009	RO32
000405929800094	TR51
000377639100053	ITC4
000436325701078	NL33
000465869400008	UKH2
000378882902004	DK05
000505811103143	ES61
000278148500028	UKK1
000344207300003	UKI3
000295100900007	ES61
000465509400043	FRG0
000446988300005	UKI3
000384783900040	FRE1
000447160000002	NL22
000318876200041	UKE4
000377180500002	ITI1
000380443100123	PL91
000398028300014	UKK1
000423650400105	DEA2
000399031205136	MK00
000315395400010	ITF3
000370972900282	TR10
000406726000015	TR41
000440602300090	SE11
000380443900004	ES61
000434917700067	UKK3
000300112600004	ITI1
000333857700002	PL51
000278664500030	FRE2
000344740600020	TR31
000397550500050	ES61
000461414700254	DK01
000365067800027	NL32
000287611902066	IE06
000295582200018	CH04
000312607000001	UKH2
000469337900089	FR10
000442081500004	FI1B
000315612100007	ES43
000324988602045	NO06
000501205200094	ES30
000358611400004	PL61
000369096500048	NO06
000392768300003	TR62
000310623800195	FI1B
000309588800001	BE35
000445271400001	ITC1
000305833900001	ITG1
000330488100025	UKF3
000317000900017	CH03
000411402800021	FI1B
000305525500005	DED2
000470943700029	ES61
000432346200009	DED2
000388050400025	UKJ3
000275662400007	UKI4
000291703500001	FR10
000367845000006	FRK2
000306011400034	PL41
000397356400054	DE11
000440931300041	PL22
000314667100006	DE94
000465231600024	AT22
000372856300016	FRI1
000312493705096	DE60
000482002200004	UKF1
000430849700022	UKL2
000392912300119	ME00
000390073900017	ITI3
000471830700056	PL21
000379126300280	DK05
000388480401003	EL30
000377101801036	AT13
000286988200142	PL91
000509585900011	UKI3
000307451800005	ES24
000299333000010	DK01
000395827200076	DEA2
000382948300097	DK03
000497516700007	UKM8
000493076600014	UKI3
000436325701077	BE24
000348128500047	TR51
000377369500034	UKL2
000346638100004	ES30
000450802300013	DEA2
000430722300008	DE60
000364880800021	ES61
000375056800072	DEA5
000456713300021	UKJ2
000323567300011	UKG3
000457510100015	UKK1
000449328900112	ES21
000372014900021	UKM8
000314484400006	NL41
000332013100009	DK05
000315687200153	SE11
000251070000009	DE12
000276199400012	CH01
000459436300013	ES51
000405215000029	DE11
000445713500029	DEA1
000456225500005	FR10
000370259203131	DK05
000380559200004	ITC3
000367340700042	IE06
000394208200001	DE71
000287328100033	ITF4
000396580800064	DK05
000411444300757	DE92
000455693700001	BE24
000277086200020	UKI3
000325434700023	DK05
000352626000001	CH04
000376712700023	AT31
000346854900003	FR10
000281151200026	DED2
000404046600016	BE22
000303118900003	UKI3
000337270600004	PL91
000284092600025	ITF3
000384641600059	PT17
000425945200013	ITF4
000353082200015	FRL0
000355359900018	DK04
000187886300018	ES51
000345578600018	UKJ1
000377263400009	ES61
000469912200035	UKD7
000443498100034	DK01
000288037100009	DEB3
000324022500010	UKF2
000298639100010	ES51
000425279500006	DE21
000295959500008	PT16
000311073200003	DED2
000313384600062	ITG1
000380445800012	FRJ2
000285064200014	UKG3
000430120600026	FRK2
000401492900015	NO08
000393467600080	DE40
000312901700104	ES51
000367759800013	UKN0
000316827300017	DE71
000428438100055	DE21
000328692600007	ITC4
000345894400062	TR10
000281605800020	FRJ1
000286068300008	PL43
000295007804080	PL21
000374617000001	PT17
000323331000002	ES30
000289005200020	DE91
000366721700010	TR10
000352082700242	ITF6
000329262600018	ES52
000286707300032	ITF4
000300127700005	DEA2
000454822700086	EL30
000287611902066	UKC1
000332960100016	UKK1
000306594800022	UKE3
000372012100008	TR51
000392374100001	UKH1
000287216002126	UKI3
000418374407030	ES30
000356879600028	SE12
000355258100052	DK05
000335001100001	FRJ2
000293920300004	UKL2
000297380900034	DE25
000380445100004	FI1B
000345626300061	PT16
000380435600005	ITH1
000360288900041	NO08
000378882901128	ITG1
000349445700015	BE23
000312832700010	NL41
000323567300020	UKE3
000349400200002	UKI3
000406984700036	ES51
000427701303004	NO06
000423752800005	EL51
000412359000017	ITH3
000349806800028	NL41
000349134100012	UKE4
000337200500016	RS22
000487084600002	TR42
000378962600002	UKI3
000394069200239	BE21
000356531000001	CH02
000350338100042	FR10
000392327900144	UKC1
000324426100002	NO06
000454822700051	ITC4
000423650400105	DE11
000312822300008	TR71
000315409300008	SI04
000300877200009	UKG3
000374313000070	IE05
000407001900009	FR10
000344193600056	NL33
000380463400072	ES42
000393098400055	UKD7
000345862300075	DEA2
000422916500002	DE21
000403011200071	FR10
000460665000168	DK05
000413226800007	ES61
000375935200012	BE23
000381103300016	PT17
000505811106009	PT17
000352307300016	ITC4
000334262000045	RO12
000333806700028	TR42
000515073402062	DK05
000340305000025	UKM7
000467725300010	SE23
000327392600059	CH01
000344542000017	HR05
000395480400046	ES21
000348086100105	DE12
000345431800004	DEA5
000450299300088	DK05
000380546800262	PT17
000275012800004	FRD1
000346513400004	TR10
000473399100040	DE21
000497971400045	UKK1
000353731200048	SI04
000380437200022	DEA4
000427164800042	DK05
000346552200043	EL30
000460495700015	ITH5
000349212502057	IE05
000392162700036	DE13
000303376200002	SI04
000457681100047	TR51
000380546800506	ITC4
000343391100021	ITC1
000411477000016	TR10
000325535300004	DEB3
000391433200010	ME00
000366654400025	DK05
000447479400001	DE13
000320484900049	PT16
000385598200014	ITC3
000367136300013	DK05
000332927400032	PL51
000427455400034	UKI3
000379126300020	TRC1
000325276700101	PL91
000518800800035	TR51
000382792900098	ES30
000276234500017	DE21
000401492900072	ES30
000338697800001	CH04
000385072400066	FRH0
000370835700007	PT17
000437883400001	FR10
000372004300001	UKF1
000321728000029	DE40
000337270600221	NO06
000382950703165	ES11
000287225200005	DEA2
000379870600025	ITC4
000436325703013	DK01
000403977100065	TR82
000417046500110	ES52
000308003504079	EL30
000382950703055	DK05
000379482100021	UKM7
000372856300016	FRL0
000378882900071	FRF3
000454822700014	FRG0
000321750600026	TR90
000380408300160	ES51
000237581900065	FR10
000297160600231	ES51
000351830300028	UKM8
000359018200004	UKJ2
000287611902136	UKI7
000382591000008	ES30
000410010000044	HR03
000309054800016	DED2
000502821300287	FRH0
000455068500016	DK01
000392486300036	UKD7
000309638300001	ITG2
000331149502157	CZ06
000249447700008	AT13
000335706800036	EL30
000460665000100	ES30
000387091900307	UKL2
000364248300004	FR10
000326043500006	SE11
000382957000032	DEA5
000306141800012	ES61
000395606100006	ITF3
000456493900026	UKJ3
000515073404044	SE23
000398866700149	DK05
000344193600003	NL33
000496474400001	ITH4
000380546800547	UKM8
000480384701149	UKN0
000434981900055	NL33
000380395200073	TRB1
000308003502038	ES21
000470020000002	ITC1
000460495700005	DE94
000313706700044	UKF1
000306285000001	CH01
000352643300047	DED2
000311698800006	FRK2
000358496300004	IE06
000392327900175	DK01
000364087800152	DEA5
000490536300005	TR42
000391752800004	UKM8
000473332000016	PL63
000348886000021	CZ06
000453489800074	ITH3
000321220300011	FRK2
000305970400018	HU11
000406491800093	UKM8
000487829700006	FRL0
000380764600011	AT13
000351837900016	FRB0
000223029700009	DEA5
000386637300041	DE11
000326120200012	FRI3
000371465702110	DE13
000364376200006	UKL2
000411402800003	SE11
000305808400011	PT11
000436172400004	DEA5
000468972100082	CY00
000298810005209	BE24
000377572202021	FRK2
000312901702101	CH04
000471717100015	ITC4
000473030200005	ITG1
000320333400031	CH02
000399031204086	ITC1
000346731400004	UKJ3
000388831700011	UKM8
000314703500004	CH04
000253653100027	CH04
000330228100048	ES51
000505811103107	PT17
000419175800094	DE50
000460663300002	ES61
000381833200014	UKD7
000358606600012	DE30
000337258700081	TRB1
000423703600003	FR10
000353640300015	DE73
000441518500001	FR10
000344474800089	FR10
000380583500048	NL41
000380591600091	TR10
000303952300078	ES30
000428687400013	UKH1
000432781100002	ITH3
000485255100007	UKF1
000346734000039	UKD3
000258765900043	IE06
000323529700107	FI1C
000225171700021	UKH1
000328744800021	TR61
000355035900002	ES11
000454253900032	ES61
000348464100020	UKN0
000386403200034	TR10
000375182400004	PL91
000469905200006	SE11
000427164801037	CH03
000280393600015	BE24
000376678700016	FRE1
000325484200014	UKL1
000316564100219	ES51
000371665800002	DE80
000515073400032	RS12
000426764000468	PL51
000400778402044	ES51
000345370100059	FRL0
000460495700001	FRD1
000283185500051	UKI3
000382950702085	PT16
000287660500018	UKE3
000339427101038	FRF2
000389471601135	DEA5
000433641800011	DE21
000443196400127	BE24
000324050300015	ITI4
000483626500003	UKM7
000388578800061	ITH3
000513307600061	NO06
000403418200029	UKF1
000440799700010	PT16
000323560600004	UKN0
000325276700110	PL91
000380610000133	FR10
000411444300460	DEA2
000425737200018	UKK1
000293920300055	ES51
000394539200021	BE24
000390253200001	FR10
000325435500008	PT11
000363499000029	UKJ3
000250141300081	DK01
000368563900045	ITH5
000434745900015	ES30
000375855300098	IE06
000323569900001	DK05
000480067500001	DK02
000390096500028	CH03
000467439700014	PL62
000329921000005	DK01
000335423900041	NL31
000363492500024	ES30
000384659900066	UKD7
000426997002032	FRE2
000396042600013	NL21
000435620100057	UKK4
000331149507079	FRH0
000441493800009	UKI7
000337963900218	HU21
000467185100007	PL41
000282347500034	ES30
000350187500004	ES61
000326445400083	ES51
000407001900167	BE24
000380551300007	TR10
000422899900012	ES24
000351646400023	DK01
000323560600012	RO12
000471152000044	ITF4
000431452800005	UKJ2
000392912300091	ME00
000466921500003	ES30
000384659900021	AT31
000398334400026	PT11
000318117300011	ES30
000312821600007	ITI2
000297501900013	ITG1
000303376200005	ITF3
000380545600011	DEA2
000457816900088	DE12
000448517900042	AT21
000313706700002	CH01
000439649500043	BG33
000465417100033	AT21
000440926300015	ES30
000455188700060	EE00
000393098400051	DK05
000430994500022	ITF4
000417046500158	ITI2
000286754500004	DE91
000377508500004	DE30
000313965700039	UKD3
000349739500023	ES51
000343781100045	ITC1
000462062900072	DK05
000423156900108	ITH5
000456199200099	RO12
000312620000057	UKJ1
000386043500003	CH01
000374137500017	TR10
000441853900030	CH04
000330815800074	FRF1
000346733200010	PT17
000355057500013	FRK2
000295007803025	ITF4
000372017600012	HR05
000447274400005	ES30
000435353600020	NO06
000404326000003	ITI4
000276486700003	NL33
000417378600015	UKL2
000445399100022	UKG3
000327560600002	ES52
000370759900001	UKI3
000452901603120	BE23
000423648100007	FR10
000287964004175	UKK1
000357112300010	UKI3
000351998900135	DED4
000466701600004	UKC1
000378882903130	DE21
000485158200041	NL11
000435050000042	UKI3
000460964000026	NO06
000458814200076	CZ05
000353989800005	HR05
000482703000063	UKC2
000427865600048	FI19
000359613700110	FR10
000382950702051	FI1B
000347576200083	FRC2
000499062600003	FR10
000299333000010	EL30
000325484500040	SE23
000275163500012	UKH3
000379696600039	TR10
000427164800019	ES51
000389521200054	FRE2
000339349800009	UKI3
000304430000010	FRJ2
000377838300001	ITI1
000345725800080	CH04
000312493701019	BE24
000313965700033	ITC1
000371055500007	ES51
000460847800103	TR10
000284092600012	FRE1
000469968100011	IE06
000371948400082	UKG3
000304247000021	TR51
000313895800004	FRL0
000299864500085	ES52
000338072800021	DE94
000332006801149	ITH5
000360288900068	ITG1
000474327400015	DK05
000251790300004	DK02
000371948400023	ES51
000395469200005	ES42
000364040300022	IE06
000293751000018	DEA5
000310991700011	DK01
000385610400047	DE30
000389556900073	CH01
000391724500044	ES42
000400048104053	FRE1
000451218700022	ES51
000451302800282	ES70
000326113700025	UKM8
000443196400057	EL30
000378819800004	UKJ3
000275628100008	DEA2
000364087800083	DK03
000398869500003	ES21
000419404400001	ES51
000446157100002	IE04
000385682300001	CH04
000294237900014	PL91
000379331500043	ITC3
000297353900007	FRI1
000275454700005	DK02
000312011200042	ES51
000428645100025	ES51
000435275200028	EL63
000427033300001	DK04
000289211100004	NL33
000406643200009	DEA5
000283463700005	UKN0
000467904300002	BE23
000371397501012	ES51
000455694300063	ES61
000395611500044	UKE3
000383832300012	FI1D
000380410700029	ITH3
000296014800016	DE21
000348687300053	FRC2
000405172300020	UKM7
000426978800062	TR62
000433404500076	ES21
000307909800060	ES51
000336008800017	FRE1
000265492300001	EL30
000356864300079	UKD7
000360216100027	ES61
000374802500016	UKN0
000472521800020	DK05
000321228400099	FR10
000465561400083	FRE1
000373949100027	UKH1
000455726700006	TR10
000308830600009	ITI4
000326631000026	ITG1
000330192800070	FRF2
000282853500031	TR10
000299506300044	UKD3
000343646400156	DE91
000323868500021	SK03
000353130800047	UKI3
000366654400120	UKN0
000347580600011	ES21
000360304500009	DED2
000443507800002	NO08
000316604500012	ES52
000499471200009	ES62
000416572700012	UKI7
000413946800072	DK05
000469761700146	ES52
000380499300170	FRE1
000278418700063	FR10
000380443100072	FRG0
000373147800046	BE24
000426847405040	ES51
000378882900012	ES21
000484211300001	DK05
000449447200044	HU11
000490488300046	ES61
000279126500023	ES61
000345563200043	DK05
000306298100030	FRJ2
000370259203128	NL33
000427157100004	FRH0
000312901701142	DK05
000089293300001	SE11
000461531200011	TR10
000426874700010	ME00
000278055700040	DE12
000384444200014	UKI3
000296062404133	SE11
000359541200027	UKM8
000408389800010	UKI3
000482898800001	DE71
000359845200006	UKE3
000336075300060	DK01
000355359900085	ES30
000275454700005	DK01
000436325700014	EL30
000370376900163	ES51
000387110600136	ITF3
000400640900006	ES51
000412173000010	UKI3
000383527300053	FRH0
000295007805037	DK05
000282048400015	EL30
000321715700003	UKK1
000303204100008	UKF1
000445031300153	DE30
000305767600004	ES43
000273979300009	DE40
000358567800038	UKC2
000352082700206	FR10
000450657300010	PL91
000316962901019	FR10
000366654400004	DEG0
000332038900128	ITF1
000426014100009	DK05
000308003502038	FRI1
000380463100004	DE30
000469912200010	DK05
000310701200118	RO41
000335575700002	ME00
000272723000010	TR42
000367340700036	UKM8
000334978600018	HU32
000462373200039	DK05
000358255700073	DK05
000411225200196	ES22
000316431300002	TR32
000331874300182	DEA1
000353126300041	UKM8
000440807600010	TR51
000343135600160	TR10
000434981903006	AT22
000355277200001	DEA2
000403682600049	ITF4
000496648000003	ES30
000380510400133	FRJ2
000344932700009	UKN0
000406700200121	ES61
000360084400005	CH04
000277664000015	SE11
000370954900027	AT13
000316479300007	UKM8
000319211600001	DED2
000370730602099	NL41
000346705600330	EE00
000483422600047	ITC4
000287978700079	UKE3
000384850100023	DE21
000181807500007	UKG3
000466995800052	SE12
000312692500022	TR51
000380570500103	RO22
000286343000068	UKI3
