ut	nuts2
000253702600008	PT17
000186974200005	UKC1
000267958400009	ES52
000330488100073	UKJ1
000171593000085	NO06
000244175400096	DE26
000237188500012	NL33
000241397400020	ITC3
000364890700068	ITF6
000170977600017	NL31
000242684900006	FRI3
000233877800008	DK01
000173612900051	SE23
000227404900015	UKH1
000257719200019	DK01
000244736000023	NL22
000247893600022	FRG0
000252771800092	UKH2
000266913700006	PT11
000247599500014	FRJ1
000253476700006	ES51
000252616800026	SE12
000251615400018	DEB3
000253702200175	ITH3
000260533100045	SE23
000242340300010	ES52
000230839600047	ES51
000169897300053	SK01
000267587200007	DEF0
000253486600004	UKI3
000241397400020	TR42
000228688800036	FRI1
000259888200054	FRG0
000254647400034	FRK2
000242197400007	UKK4
000176512700024	NL31
000236094900012	CH04
000327200402129	UKI3
000275735500010	UKM7
000259587600016	PT17
000227981000001	UKG3
000251930000012	PT16
000261703400004	FRB0
000085935500006	DEA2
000220812900009	CH04
000258009800013	FR10
000087874200003	DE72
000187730100003	ITH4
000263498800030	FRK2
000221998600002	TR10
000313328200038	NL22
000258075100064	NL12
000249329600013	CH01
000258369200005	DK03
000270315900008	DEG0
000089401600061	NO06
000261534400068	NO06
000238268600025	UKJ2
000087662400001	DEA4
000234609600001	ES61
000286667100104	FRE1
000183042400020	UKH1
000265813900009	PT17
000250554500019	DE11
000228850400012	CH01
000236403800010	FRE1
000172956200057	FRK2
000180486800048	PL22
000399621700011	UKD3
000278614900001	SK01
000248118800244	UKM7
000247305900003	DE30
000244186700003	ITH5
000270162500012	FRG0
000228775600006	IE05
000232605500012	UKC1
000276074404111	CH04
000255820300005	PL61
000249786700063	FR10
000250473400007	BE23
000271665900007	FR10
000225009000014	SE23
000260707300014	FRI1
000241381600042	ES51
000264035200003	UKH1
000265848000002	PT11
000232147600030	DK01
000258034500031	ITC4
000167340500001	DE11
000230501600015	UKJ3
000266226000021	DE30
000179764600002	IE05
000228983700056	ES51
000225816800013	CH04
000187671200002	EL30
000245068900008	FR10
000241325200042	DEA2
000267587200007	NO0A
000268996700020	DE25
000260533100016	UKM7
000262646900052	CZ01
000187565000031	ITI4
000179561200002	SE23
000184768600056	ES51
000230580300005	ES52
000250040700029	FRE2
000279891700301	TR51
000267587200007	DE50
000232969900012	NO06
000268100200041	ES30
000254647400055	SE23
000256578800010	DK05
000176132000001	BE24
000270456500029	UKF1
000254377500057	PL22
000267587200007	IS00
000253476700005	UKH1
000236476400010	ES61
000178483400001	SE23
000255606800013	DEF0
000235669100071	FRB0
000173612900051	SE12
000266913700006	UKJ3
000263194400008	DE12
000207602900001	UKM7
000236992700048	NL22
000087002800025	NL31
000220192100001	CH02
000236992700048	NL32
000252502400003	FRI3
000166262500020	SE33
000258566400032	UKH1
000271951200031	UKH1
000257519100046	IE05
000261360300004	FI1B
000242628800003	UKJ3
000270746000023	FRI1
000225591500018	UKN0
000221033000004	FI1B
000166500900006	DK01
000280762001321	SE12
000269784200001	NO06
000205749600001	UKD4
000253941000055	FR10
000250839800008	UKJ4
000169587400047	FRJ1
000088222600006	ES52
000254647400034	DE94
000248306700003	UKI3
000240524800007	DEF0
000250717700061	UKM8
000271754200008	CZ01
000246381600008	UKJ3
000225300800139	FRK2
000242187000112	DE11
000174268700001	PT11
000259367600004	UKI3
000265092100018	FRK2
000256423600028	DEA4
000264327500009	IE06
000267369900003	ITF4
000237957400049	DEB3
000245038000030	DE21
000085378500010	AT13
000272019100020	TR10
000271665900007	FRI1
000252502400003	FR10
000231928300006	FRG0
000174268700001	SE12
000245068900008	FRH0
000231594700132	UKM8
000264979100008	DEB3
000300140700007	SI04
000253702600007	UKM7
000263466600013	CH04
000252997100022	ITF4
000259120500059	DE14
000325587300017	IE06
000265465500007	NL11
000223061800104	IE05
000257795900003	SE12
000186390900015	DE80
000178587600001	SE23
000178587400006	ITH4
000257519100046	UKJ3
000257358300037	EL54
000178589700061	DEC0
000283472100133	ITF5
000231502800037	ES51
000236745700015	FRI1
000169138300015	EL52
000223061800103	IE05
000259117000034	TR51
000244161800021	FI1D
000174640900007	UKF2
000222706400016	UKH1
000230688800009	FRJ1
000235414600012	UKC1
000237579000029	NL31
000259750100003	FRJ1
000253702600006	UKM7
000251407500007	SE12
000248196900018	ITF6
000205749600001	UKC1
000180324300027	NL31
000257046300026	PL81
000250139400026	NL41
000233621800007	SE12
000256550600056	FRI1
000222888600015	HU33
000263963200001	UKD3
000241381600042	DED2
000258021000008	ES41
000229684900014	DK05
000236024400010	FR10
000251786600050	UKH1
000251930000016	FR10
000086338200005	FR10
000229677600003	ITF6
000253287700010	SE23
000165760700006	UKK1
000265528600046	SE23
000185485600011	SE33
000179640000016	NO06
000261675400001	PT17
000268996700020	ITH4
000248196900016	ITF6
000234894000012	UKG3
000181309600038	DEB3
000271370600007	CZ05
000281769100001	PT17
000263867700011	FRK2
000168721200045	FI1B
000235102600015	ES51
000270115900002	NL12
000263444500034	BE21
000271895700019	FRK2
000278992900001	UKN0
000254255700006	NL41
000224936200006	BE23
000169150100002	SE23
000239717500015	UKF1
000277836100013	BE24
000177284400019	FRJ1
000241258400034	ITC3
000265711700019	FR10
000235384900007	FRG0
000264837000002	SE12
000240849800071	ITI4
000264979100009	UKE4
000226214600002	NL31
000242016000025	BE23
000233877800008	DK05
000242986000009	UKI3
000249501900009	UKM7
000232265400001	IE05
000266019500012	FRI3
000230688800009	PT11
000268783500020	CH04
000172049100005	CZ01
000264612500008	NL22
000263375400016	ES51
000234342900103	IE06
000244736000023	NL12
000267729000011	UKH1
000228498600015	PT17
000248196900025	SE12
000279096900042	UKM7
000244663800008	PL22
000165379800042	FRI1
000181679900007	ITF6
000257612900017	FRE2
000187507500041	CH01
000258951200001	BE24
000258763000011	TR51
000232501700005	IE05
000237849800007	UKI3
000178455200032	ITC4
000256991200020	NL32
000223131400051	FRG0
000246016000013	ES30
000225372700013	PT11
000250589300146	SE12
000256127800003	UKD3
000259720100009	FRJ1
000084772900045	DEA3
000259537100008	RO42
000266081000050	SE23
000228775600007	IE05
000259537100008	RO32
000268606500011	ES24
000250526300040	IE06
000245148400006	ITH5
000172450300020	ES52
000271715900031	UKL1
000226545600001	DK01
000233983900045	FRF1
000180943800121	PL42
000258032200042	UKG3
000220055400029	UKD3
000181309600027	FRI1
000165487300023	DE11
000265788300054	FRE1
000272610800001	FRD2
000231334100004	ES51
000183123100028	DE91
000224981600039	CZ01
000254570400002	SE23
000268138200054	FRI2
000246658100011	EL63
000253269500029	BE24
000248674000002	UKJ3
000188437200019	SE33
000186867600025	NL31
000287106700030	NL12
000167290800051	FRJ1
000257254800004	FR10
000246811700008	UKF1
000242987500003	DE30
000226838700004	DE12
000244736000023	NL21
000269654800003	FRF3
000253613100040	DEC0
000244533400107	DE12
000243102400063	SE22
000180576100010	DE72
000247599500014	FRE2
000258230500044	PT15
000220135900007	FRL0
000180943800109	UKH1
000227294400026	DE11
000241325200042	CZ01
000250526300040	ES24
000259673500108	EL43
000185519700007	FRG0
000169522100020	HR03
000182781500011	CZ01
000266245600004	SE12
000253471500007	FRE1
000268996700020	DE13
000269366500002	SK02
000244420600074	EL63
000238268600025	UKF1
000259120500059	DE30
000087003500037	DE71
000259573400006	PT17
000243400500071	BE10
000185206200013	ITH3
000227981000001	UKI3
000185485600011	UKE4
000221537400043	FRI1
000259441500013	ITC1
000252597700038	CH01
000236555400015	ITF3
000249329600013	FRK2
000085585000020	DEA2
000176065600098	ITI4
000256612200001	NL33
000251930000012	PT17
000257358300037	EL30
000272846000008	ES42
000276893600006	UKK4
000251210600010	ES30
000242786200053	NL33
000255104900042	DK04
000258993000002	PL41
000233590800063	ES51
000239779700005	NL33
000238514100007	FRC1
000269356900022	FRJ2
000170910900498	UKE3
000258230500044	PT17
000267770900003	DK05
000177581300008	IE05
000245012900055	FRE2
000259673500108	UKH1
000280080200005	UKM7
000283472100133	ITC4
000271665900007	NL41
000271379100003	UKH1
000186622000019	IE05
000238782600005	FRC1
000173003900004	FI1B
000271754200008	UKF1
000258564800011	IE05
000242279500008	ITC4
000256126400009	NO06
000247599500014	FR10
000187671200005	ES70
000175022500006	DK01
000266345800015	FRE1
000249246700006	SE12
000249724800018	UKJ1
000243895600116	BE35
000181807500007	UKG3
000259120500035	ITI1
000256297500001	SE12
000224981600039	NL42
000274799800022	SE23
000239717500015	UKJ2
000181259000012	UKJ4
000272733200035	UKE3
000182177900001	CH01
000171593000088	IE05
000086633900004	ITI4
000271379100003	NO06
000224070200060	FR10
000234647200023	DEA3
000252580700001	NO06
000233877800005	FR10
000235656700001	SK01
000179640000016	NO0A
000232971800003	FRI3
000251615400018	DE91
000259448400001	FRK2
000178237000016	DE30
000232971800003	DE26
000265847000001	SE12
000224733900011	DEB3
000245501500005	TR31
000267465200008	DK03
000205749600001	UKC2
000255104900042	SE23
000239181300011	UKF1
000273530700001	NL22
000228983700020	DE30
000089177100005	FRJ1
000262671700034	UKH1
000260567000016	SE22
000265028800001	SE12
000176114000008	DEA2
000244175400096	FRI3
000244886000002	UKC2
000256578800010	ITF3
000248306700003	NL41
000285248900011	ES21
000188700700026	UKJ3
000169545300002	SK01
000235666100001	DED2
000237404200560	UKD3
000261088400002	UKH1
000245889000152	FI1B
000263694400018	NL12
000237665600011	DE23
000260707300014	NL41
000224238900014	FR10
000232537100016	DEF0
000243583300009	DED2
000225500700045	PL91
000205749600001	UKM7
000174007100037	NL31
000180394500029	SK01
000279033200004	NL11
000228809600008	UKC1
000252826700029	UKJ3
000186797800032	FRI1
000232147600030	DK03
000239542900002	FRI1
000263581700069	PT17
000240763200037	DED2
000250526300040	UKJ2
000223086300022	DE30
000237759200010	ES51
000231220900002	PT11
000264423000006	EE00
000272125100012	DE40
000180943800109	UKD3
000269366500002	SK01
000245199400010	TR63
000280080200008	UKD3
000239503200022	DE72
000264423100003	PT17
000245790100012	FRB0
000250297800004	PT11
000253503300026	BE10
000231586100001	DK03
000175802700038	ITI4
000173085000060	SE12
000188233200002	FRF1
000178587600001	IE05
000225066300003	DED2
000250717700075	PT17
000248118800245	FRH0
000237404200721	UKE3
000221417400046	DED2
000231928300003	UKM5
000221370800011	TR10
000264612500008	NL12
000174170700026	DK01
000186157700002	BE24
000236496400047	UKH1
000256550600056	ITH5
000231211300001	UKH1
000251407500007	PT11
000253182700014	ITC3
000280080200005	UKC1
000222208100007	FR10
000258075100064	NL22
000085991000041	DK01
000170148500050	UKJ3
000167340500001	FRJ1
000245012900055	DEB3
000233644300003	FR10
000248386700007	DE30
000181442300012	IE06
000228042400033	SE22
000279924100010	UKG3
000258951200001	DE30
000239921800018	ES51
000185057500020	BE24
000237829500025	PL91
000180737100056	SE23
000250139400026	UKI3
000237665600011	DEB3
000232194100009	SE12
000269258000072	NL21
000245158000009	FRE2
000267587200007	FR10
000243820100010	BE10
000088095300002	UKJ1
000271550200005	DEG0
000177284400019	FRI1
000262956300010	UKJ1
000250839800008	ITI4
000261516200001	SE22
000261141400071	PT17
000248118800244	UKD4
000265530600018	CH04
000089836500008	DED2
000237180700007	SK01
000245068900008	FRK2
000174170700026	SE33
000084507000047	SE23
000236745700007	CH04
000247771200010	FRH0
000188700800021	SE23
000245012900055	FR10
000165760700006	SE33
000168035300016	DEA1
000165379800042	FRJ1
000223489700006	UKH1
000267499400032	UKH1
000264979100007	CH04
000268630701148	ITF3
000263371800016	DE21
000172049100005	DED2
000271895700019	UKH1
000244348500001	UKH1
000222830300009	SK01
000186190500023	FRI1
000208228300005	IE05
000350893000010	CH01
000268720300015	HU32
000251059800038	SE22
000252997100010	ITF4
000228042400071	BE24
000172049100005	SK01
000223342000007	UKK1
000249560100033	PL81
000270003100006	ITF4
000257603300002	ITI4
000269655300012	NL31
000169386200038	NO0A
000188747400009	NL31
000239038700007	BE24
000178788000020	SE12
000269062900009	DK03
000256544300031	FRK2
000206300800004	UKM7
000253613100040	DE21
000245967700002	ES61
000265586200009	FR10
000236771000001	NO06
000168863700002	UKJ2
000247893600040	DK03
000261074500005	PT16
000249802300008	UKJ1
000244381800008	ITF6
000233877800005	FRG0
000183048600001	BE10
000233481700019	FR10
000188747400006	SE33
000171840700023	FI19
000176057300002	NL31
000165623000005	ES11
000254794300041	FI1B
000172598200002	NL22
000240763200037	ES51
000222706400016	EL43
000220055400029	UKH1
000238268600002	IE06
000185009900031	DED5
000243338500041	FI19
000240556600007	DE91
000262793600023	FR10
000224399000009	FR10
000261056500008	CH01
000236090703107	FR10
000221417400038	CH01
000248886700035	FRK2
000236202900001	NL31
000233652300025	NL21
000084269400006	ES61
000185519700007	ES30
000261282700002	BE24
000230208500004	ES30
000231035900004	ES52
000255606800013	NO06
000253751600003	UKJ2
000087411600052	SE23
000273141500009	FRI1
000267587200007	NL32
000172076400001	DEB3
000253398500013	UKM8
000232848000005	NL21
000248657800026	DE21
000258009800013	FRJ1
000271947700043	CH04
000166177900003	BE24
000242616400059	FR10
000239253900003	ES51
000228809600008	UKM7
000187310900009	NL33
000187634900029	FRE2
000233590800066	FRJ1
000268200700037	ITI4
000180880600002	FRJ1
000246563400009	DE30
000261942300020	DED2
000246281500010	UKC2
000253649400045	NL11
000247145300067	FI1B
000224263400006	SE11
000246563400012	EL30
000234133300044	NL22
000234133300044	NL32
000250580600011	DEB3
000279033200004	NL12
000268720300015	DK01
000263595500001	CH04
000167544700048	FR10
000238961000024	FRJ1
000255309700024	DK03
000261675400001	DE91
000248196900017	ITF6
000253646600005	UKJ1
000249724800018	UKI3
000245736400075	DE94
000268606500011	UKJ2
000390494800032	ITF6
000265090300023	ES30
000256991200020	NL31
000250717700075	PT16
000089836500008	SK01
000252826700029	IE05
000251916100005	NL42
000183716900051	DEA4
000252782400017	ES51
000239313600009	UKJ1
000223209900005	PT17
000248196900012	UKJ3
000250717700059	IE05
000236843300063	SE23
000242528500003	UKJ3
000221417400046	AT12
000238268600025	ES51
000287106700030	NL11
000351830300001	IE06
000208228100002	IE05
000254373700028	ITI2
000236024400010	FRF1
000085625800020	ES61
000267586500005	FI19
000323361500003	PT17
000236310600014	CZ01
000252782400018	DK03
000226037300002	IE05
000259888200059	UKM7
000254452200003	NO08
000262956300010	UKC1
000226853400003	UKJ1
000223276400050	NL21
000169545300002	SK02
000268618300073	ITC4
000229544500062	CH04
000268749500215	UKH1
000248686700004	NO06
000236603700001	IE06
000256991200027	NL12
000264306500012	PT17
000274818400002	PT17
000275384101199	NL33
000261906200043	FRL0
000247868800010	SE22
000266784700052	IE05
000182788800001	UKJ3
000272039700021	TR10
000187634900029	FR10
000227100500016	FRI1
000250717700056	BE23
000271019900013	UKG3
000236796400017	CH01
000271714800006	SE12
000222830300009	SK02
000250297800004	SE12
000267586500005	FI1B
000188382800001	BE35
000227412103038	UKC1
000231928300003	UKC2
000254255700006	UKI3
000087003500037	DEB3
000262113400050	SE23
000253338900007	CH04
000252437800001	FR10
000230061000004	ITI4
000225816800013	SE23
000174545300013	CZ01
000246563400004	UKK1
000177969100006	FI1B
000257358300037	ITH4
000259523000014	ITF6
000250487400018	PL42
000239195200002	UKM7
000262946800005	NL22
000272610800001	FRE1
000089401600063	UKN0
000239238500036	BE24
000264979100014	CH04
000176323000011	NO06
000237180700007	UKE2
000172956200057	FRE2
000188120300005	PT17
000241586900001	DK03
000248595800100	RO11
000256810100003	ITC1
000208608200002	UKH1
000252862900028	DEA2
000186974200004	UKC1
000263581700091	ES41
000186390900015	DEG0
000269133000008	UKJ3
000263608500026	SE12
000178587400006	DE21
000261675400001	DK03
000235420300014	SE12
000260152300002	NL22
000263806800004	UKM7
000176551000019	NL31
000269295100012	FRI1
000260065800013	DED2
000171593000095	IE05
000286404300100	SE12
000224474100012	BE23
000250992000057	UKH1
000230248500046	CH04
000255606800013	NO08
000224679800039	DK03
000262946800005	NL12
000231870700009	PT17
000226317800021	PL91
000177339800011	UKC1
000247572500003	NO08
000240808500024	FR10
000255529100020	PT17
000185918200001	NL31
000243583300009	ES51
000249241300038	BE24
000242291100001	FRG0
000089177100005	FRC1
000236079400011	FI1C
000087704800006	PL61
000320890800147	UKM8
000244384600006	DE91
000248730500048	NL21
000181701900004	SK01
000226545600001	UKH1
000169386200038	UKM5
000228042400033	FRK2
000234609600001	ES24
000234690400004	DE72
000265281700059	SE11
000243311200092	PT17
000249241300038	BE35
000259888200057	UKM8
000248118800244	NL33
000265813900009	NO06
000184747400011	DK01
000266093700019	DK03
000237931500015	DK03
000169587400047	FR10
000272483400004	UKD4
000255400700012	IE05
000273224400002	UKI3
000188700700053	UKJ3
000275384101199	HU11
000230251400011	FRE2
000256900500025	DE30
000253471500006	FR10
000221148100001	ES52
000171601700017	UKJ3
000256763200004	FR10
000182310700009	ITH4
000246413400081	CH04
000262978300056	UKN0
000247771200010	FRF1
000174170700026	NL31
000240524800009	PT11
000223524300002	IE05
000222035200030	NL31
000166500900006	DK03
000269916200014	DK01
000236555400015	ITH5
000227203100028	SE12
000247868800010	SE23
000325435800003	IE06
000223131400055	IE05
000233877800002	UKJ3
000268231000041	ES51
000171593000086	UKN0
000177284400019	FR10
000240763200037	AT13
000256043200008	NL33
000254024800047	NO08
000242494000004	DE21
000224474100012	BE24
000263411700010	DE21
000243733600012	ES51
000223061800089	UKN0
000275735500010	ITC1
000265530600018	SE23
000229410100009	ES21
000261675400001	ES21
000249320500003	DE21
000170152000030	DED5
000179764600002	IE06
000228042400071	BE35
000166361100013	DEB3
000178587600001	FRG0
000257519100055	TR51
000237950400105	HU11
000243282200003	NL33
000252997100010	ITF6
000188120300005	ITC4
000220591500070	FRH0
000244384600006	DK01
000243338500041	FI1B
000165749000033	SE33
000223489700006	ITC4
000269246200001	UKJ3
000266057600016	NO06
000236745700007	DE91
000226853400003	SE22
000246937100012	UKM7
000268231000041	ES24
000186190500023	NL11
000267499400032	CH04
000271561200002	FRE2
000424423900007	UKM8
000239316200008	FRI1
000260446900104	ITC1
000243311200079	FRG0
000256991200027	NL21
000261074500005	PT11
000229544500062	NL33
000223086300022	FRK2
000325451200006	UKI3
000248064100001	FI1D
000262221300254	ITG1
000248886700035	FRJ1
000272008200025	ES11
000247367400004	DK01
000256961600014	UKE3
000286404300116	BE23
000253702200248	UKJ3
000255578400012	SE23
000267587200007	UKH1
000269655300012	NL33
000172956200057	FR10
000189238600042	DEB3
000166615200015	DE72
