ut	nuts2
000323276200051	TR51
000505626900063	FRF2
000284277900002	HR03
000492582100001	UKD1
000390075400006	ES24
000358051300001	ITI4
000389388900037	ITC4
000284172800024	HU12
000330024200037	CZ03
000435610300092	AT13
000471721700001	TR51
000326788300011	NL32
000405084900026	PL51
000346070500012	FI1B
000290101500031	FRK2
000417377900137	DEA2
000289139700004	DE11
000428615400005	UKG3
000350997700005	UKH2
000377036000005	UKG3
000409924000103	DE12
000365986300006	DED2
000305449900007	DE24
000280359900004	UKI3
000381329700013	ES52
000326484300005	SE23
000295583200002	CH04
000291725000010	NL41
000451356200023	DE12
000318223300015	SE12
000450269900018	ITI4
000468746300004	ES30
000333235500040	FR10
000295212500014	BE24
000311521700029	NL33
000274165600004	UKF2
000376331600001	DE72
000376357000001	DE40
000310597500123	DK01
000380445100196	FI1B
000277832600003	FRG0
000323497600018	PT11
000339444100005	SE11
000280622800007	LU00
000384107000002	IE05
000297627000015	ES30
000296871500032	UKD3
000367563000002	FRE2
000469095300047	AT13
000418244000002	NO08
000349060100002	DE11
000302646800009	TRB1
000364246800007	CZ06
000417377900114	ES52
000290644000030	NL41
000326225500030	FRK2
000355200200037	ES62
000264887200048	DE21
000342833700023	SE12
000442270800013	NL33
000387621700032	CZ05
000300459600001	DE11
000311968400134	FR10
000331296000017	ES51
000441830500013	UKK3
000343806602051	ES42
000345384000133	ITF6
000306303800046	FR10
000339693900010	NL41
000452940800015	ES21
000444117200035	UKH1
000305605500005	UKH1
000451152400007	FRC2
000459222300025	DEA2
000289149900120	ITF4
000306181100008	AT13
000487165700038	ITF1
000509476600050	TR72
000344346600015	DE11
000461038000014	DEA2
000447813000004	TR52
000322941100027	ES30
000418974500018	PT11
000399936600001	UKI3
000309917803011	NL41
000285418600017	FR10
000419169600080	FRG0
000272875100024	DE72
000482686100029	UKI7
000504898500053	ITH5
000399818702229	UKM8
000374441700003	CH04
000355035900028	ES42
000329554300002	UKL1
000386991600005	FRJ2
000352174600002	ITF6
000320485100021	PL91
000329892000041	UKH1
000467887800005	DK01
000452439100040	UKM8
000435619500047	TR61
000354706800084	ES30
000346488300261	NO09
000307988900053	IE05
000388792000004	ITI1
000346543400117	TR83
000183479700003	ES62
000303207100012	DEE0
000368458800031	UKH1
000310744400003	NL33
000329377800156	SE11
000388433100012	ITC3
000401391700028	PL91
000364639700023	DE14
000288541400007	ES52
000309329300092	CH03
000412862700016	ITH5
000452345400018	UKM7
000324377400017	ITC4
000391135200010	DED2
000359874300018	UKK4
000323916800018	NL11
000448543300026	ITC3
000355043600007	NO09
000327576800067	ITC3
000323193000011	CH01
000384391700122	ES51
000350208600266	PT16
000309539300007	DED2
000456759400014	ES30
000294433900019	UKF2
000405291400023	TR63
000460199400024	SE12
000365600900212	FRF1
000275226700094	FRK2
000485817500026	ES51
000451147100052	SE11
000413880500060	ITH5
000317588800005	DE24
000368995000004	EL63
000456401800005	UKJ1
000422730800002	UKJ1
000492708700001	FR10
000353927500063	NO06
000339989200025	DE24
000401225400001	FRE2
000456089000001	HU11
000447113000006	PT17
000349688105173	FR10
000417342200003	DE30
000378711100022	FI1B
000316572000007	DE50
000399140700001	ITH5
000333448700004	DEG0
000427165500001	UKH1
000299367500008	BE23
000355743700006	DEB3
000428786300004	LT01
000220750300057	DE40
000361033900052	BE32
000296212200052	CH03
000468714300045	BE24
000375811400023	FRK2
000399022600008	DK02
000430155900044	ITI1
000377257000093	ITI1
000439867900010	FRL0
000303251500035	UKI3
000387358300036	CH04
000344467200011	ES21
000277353900014	ITH5
000358735000147	DEA1
000418938100002	FR10
000294146700022	UKD3
000441688100048	ES30
000318892600021	FRI1
000320574900003	UKF1
000403861800034	PT11
000342530000010	PT16
000325830900014	RS22
000300838100027	ITC4
000323629100025	FRI1
000276997300008	FRL0
000305313800015	FRF3
000287796600007	UKH1
000293939500057	ITI4
000414879400024	ES61
000347435200005	ITC1
000388542300032	NO06
000405746500007	FI1B
000356119800019	DE30
000415019400016	DE60
000352639700014	ITC4
000368562200021	UKJ1
000386421900017	BE23
000469444200002	TR61
000348085200072	SE11
000412778600005	NL21
000394146700003	CH04
000345529900015	UKJ1
000404311900016	UKM8
000404098200035	FRL0
000438005200013	ITC1
000423911200002	UKK1
000400344800020	NL41
000440094900015	PT17
000369066300008	TR51
000291915100055	SE11
000323945600020	RS21
000288961100017	UKC2
000373055500039	DEA1
000370968200081	TR51
000443891800026	UKC2
000306028900009	DK02
000279304000026	RO42
000350611000026	ITF3
000445035500034	ITF1
000334276600006	UKG3
000471834900002	DE50
000441491100012	ES61
000414879500035	UKG3
000336237200029	RS11
000295653600054	TR22
000284732300087	FRI1
000368389700005	UKE1
000401390200012	NL31
000448092600008	EL30
000414349800011	UKH1
000340221000016	DEA5
000382591300007	ES70
000274944000061	ES22
000361823400006	DE25
000414963600035	LT02
000396948700046	UKK2
000400836500024	UKF2
000358603600051	FRI1
000410011500053	UKF1
000383763200003	NL33
000327472900008	DEA5
000285830700010	PL51
000296685800058	UKE3
000319425900023	NL31
000388775700066	TR32
000357234800028	DE40
000297407700018	UKN0
000342426300050	CH01
000437816100026	ES41
000305100200020	TR83
000448087000012	ITF3
000325019700001	NL11
000314115500035	UKJ1
000400893400050	NL41
000302336900019	AT33
000462690100052	CY00
000467890800004	UKG3
000363346800015	ITH3
000358567800252	EL52
000335011200052	FRF1
000356555600023	ES43
000281498200019	EL43
000353922700002	TR51
000342843600011	ES51
000382343100006	SE12
000288135300011	ES30
000249877600010	DEA2
000330296400001	ITF6
000440731800040	ITC4
000379151200009	UKN0
000250992000003	DEE0
000350227300038	UKI3
000462048300002	ES30
000313461800035	CY00
000314748200008	ITI1
000426021800006	UKF1
000459624100001	ITF3
000364880900001	UKG3
000329377800103	SE11
000391535900020	FRF3
000392834600035	NL41
000290471500013	FRL0
000353138900007	CZ01
000399773000004	FRF3
000379729000008	FI1C
000324749900059	FRE1
000486361900046	SE23
000441112400014	ITH5
000271279100019	HR03
000330024200037	CZ01
000315325600005	ITG1
000470829700010	BE21
000305358600001	NL33
000361161900023	FRJ1
000389963200052	ITC3
000403431000012	UKI3
000354409500026	FRG0
000503196200001	ES61
000471128700152	DEA2
000301663900001	SE23
000342880200001	FRL0
000335708600032	FRK2
000309429400005	NL31
000416878100069	CH01
000388580000054	SE12
000285950900028	ITF6
000417195200027	ES30
000290911400010	MK00
000304457700001	SI04
000375357300015	PL22
000327684100056	FRJ1
000315597000076	DE50
000454149000056	DEG0
000422935900004	DE12
000445440800027	FR10
000486860500003	EL30
000341359200024	BE24
000302728700001	ES24
000384120100008	DE91
000304893500006	SE23
000411264300015	FRE2
000499133200036	ES51
000419813100028	ES61
000324412800188	UKD3
000361861400013	ITC3
000439458800001	DE91
000409924000095	FRF1
000440956200052	UKI3
000283934100074	PT17
000340733700138	ITI1
000348339400018	FR10
000345845400006	FI1C
000491220300038	DE12
000334287600002	CZ06
000487167800017	ITI4
000292776300039	ITC3
000280523700021	DE91
000433982500061	PT16
000325188400094	FRI2
000393541000030	UKH1
000374711800013	DE25
000282314300002	DE12
000352275500020	DEA2
000460600600027	UKE2
000401818100007	ES61
000403383700022	ES11
000347579100012	PT18
000502134800038	DEA4
000321288400056	BE33
000412823000024	DED5
000505739300001	IS00
000330189800009	BE24
000310978100041	FRF1
000312621500094	SE11
000433017000018	DE21
000279894200011	CH04
000301913800023	FI1C
000285749900003	DED2
000331266600008	SE12
000276082900009	EL52
000361161100013	NL41
000378362800024	AT13
000296827400007	ES30
000361030000058	ITH5
000297157900005	ES61
000385469800091	DEG0
000368322700077	UKG3
000323843500012	FRG0
000353524800002	DE94
000455324600014	SK03
000380084500023	DEA1
000288541400007	ES61
000428495100026	CZ01
000332136100085	SK01
000433966200013	PT17
000441723100021	RO32
000367759500044	UKL2
000305169400008	ITI1
000282112900003	SI03
000294968600055	SE12
000300460900049	SE23
000423008500056	PT17
000331488000016	PL91
000439615300001	PT11
000504642200083	PL21
000292776500117	DE21
000374074400030	CH01
000321972400001	FRJ2
000394723300015	FRI1
000330162800007	SE23
000393443200009	UKD3
000473251600013	UKI3
000335086000060	ITH5
000398996207040	ITG1
000411646300008	FRK1
000351744000021	DE21
000304062300056	DEF0
000386642800009	FR10
000311429500073	PT17
000364246500047	RO12
000350212600023	FR10
000367758200021	EL30
000323114600015	BE21
000347955700028	BE31
000353561700015	PT17
000505632500056	BE24
000469763600091	ES30
000401675500036	FI1C
000374279400064	ES61
000467459200035	BE23
000396149800006	UKJ3
000286781800022	AT13
000331248600041	CH01
000392037400098	CY00
000308005600011	DED2
000400200300005	CH04
000250157300006	CH01
000359184200009	ES52
000291355600006	DE11
000341100300006	TR51
000428551000002	UKE3
000384874100018	CY00
000388531900034	UKJ1
000325955400006	ES30
000309361900022	SE12
000276394800019	DED2
000295140100022	DE21
000411239300042	EL63
000417225200012	NO06
000290930700007	DE21
000359166700011	CH02
000453488800039	UKD4
000377150400033	DE25
000327499900032	ITI1
000275059200007	UKJ4
000345014900032	DE11
000417352800045	ES51
000467080300059	UKI3
000305098400017	FRK2
000325600100037	PT11
000356546700030	UKE1
000426895100131	UKN0
000464301000078	ES30
000351595500017	ITI1
000295582300014	NL41
000380374600215	ES61
000345723800095	FR10
000454617500021	DE13
000380504200033	CH01
000323534900054	DK01
000367772400017	FI19
000353350400001	PL22
000339886000014	ES51
000402397700008	ES52
000278206300023	ES21
000428830000019	UKL1
000277463600034	NL21
000331210800103	FR10
000348253202077	DE11
000393002100012	UKG3
000447971700068	TR52
000424727100022	UKF1
000321014900049	FRK2
000285390900021	DE25
000400911700003	TR51
000375854800008	CZ03
000324280100003	FI19
000327250300004	CZ01
000340689400036	BE35
000340689000064	SI03
000460845900014	ES61
000408598600021	ITC4
000399991500028	ITF3
000318467000003	TR10
000349724800004	ES30
000458309700006	EE00
000413256400077	DE91
000307046800018	NL11
000287553800073	TR51
000290189100020	FRK2
000454376900030	UKC2
000404704500062	BE22
000317836000027	PT17
000370165300033	FRI1
000275045600012	HU11
000249156200091	DEF0
000300459200046	DE27
000368322700077	UKH1
000502243800028	DE92
000400215400022	HR03
000361549900008	PT17
000458086100010	NL41
000430155900016	NO06
000298268600047	ES51
000459571400014	AT22
000355734100062	UKG3
000292123900057	ES12
000345370100081	UKI3
000338027200022	NL41
000329315000010	NL32
000274506500019	BE33
000500939900022	DK01
000301903100009	SE12
000327504000014	DEA1
000316652300046	UKJ1
000411606600001	DE73
000327146500008	TR51
000287428900004	FRI3
000404705000006	ITG1
000392036600040	CH04
000368642300009	DE40
000286904500187	IE05
000473816900140	DE25
000327507900048	DEA3
000451499500032	ES30
000435047100005	FRG0
000362511400011	ES11
000339540700061	UKL1
000507308200076	EL30
000330142400030	ES30
000343740600024	DED2
000399326300030	CH04
000297686300003	EL53
000302212200047	DK01
000349915000011	CH03
000372012100008	TR41
000329958000006	ITF6
000454249800016	ITH4
000400227200084	UKJ2
000460538600004	TR10
000465195700014	ITF3
000443743200013	ES61
000454464600047	RO21
000483884100034	DEA2
000346235600006	DE27
000319537900016	TR83
000322163100050	ITI4
000330139000008	ITH2
000323928000011	DEA5
000353778100028	NL32
000274338800065	ITF4
000362008600016	UKD4
000377141300021	ES61
000384853500031	UKK1
000300022700002	ITF6
000316828300017	RS11
000445124000004	DE25
000278268200002	DE13
000437835000001	BE32
000339861500074	CH03
000394453900010	UKE4
000381418000106	FRF1
000298721900009	DED2
000295007500006	SE33
000471736600022	ITC4
000281354000031	DEF0
000433587900001	NL41
000423643800009	DED2
000464488100093	FRK2
000364890700065	ITI3
000463120700056	ITC4
000274318200024	TR10
000373525700040	BE23
000372229700040	PL51
000332320200034	ES22
000276210800094	CH04
000377733300020	NO06
000402773800016	FRH0
000379906300001	NL41
000315548300002	NO06
000301613300016	TRB1
000409118600017	UKJ1
000509093000001	UKI3
000361935000021	DEE0
000438076200084	UKI3
000392262500009	PL71
000335393900001	FRK2
000481681200019	SE11
000293419600004	UKK1
000284711800041	DE40
000281417000018	EL30
000288386600100	ES51
000419169600080	FRC2
000473821400113	ES61
000332137100084	DK02
000481681200130	CH04
000367758100002	DED5
000400382200011	SE12
000299981500043	ES30
000294790200008	FR10
000472695300055	UKI3
000352275500020	UKI3
000339890400010	ITH3
000404838200001	DED5
000467102500001	NO06
000392385800102	EL52
000352963300013	CZ08
000487569500013	ES61
000292123900057	ES24
000434036000014	CH04
000299860600017	DE25
000308361400023	BE22
000414817100067	ITF4
000366638901139	NO09
000348954000051	FRL0
000311270000006	DEA5
000431814500042	PT17
000410739000100	UKH1
000394736600053	FRJ1
000374366700001	FR10
000470034700070	DEA1
000357839200016	FRG0
000318565500022	PL91
000381236700021	ES42
000323534900026	ES24
000454940000013	DED2
000319184600009	CH01
000359459900058	UKI3
000442960300004	DEA3
000392938400007	FI1D
000387562700028	DEG0
000412043000001	ITC3
000239095600001	IE06
000425647000018	UKE3
000463342600009	ES70
000309785300083	ES61
000431697400006	TR10
000295883800071	CH01
000423465200005	CH04
000439867900010	DEA2
000500039100038	CH04
000427218600046	FI1C
000306674200021	BE24
000313142300004	AT13
000476612700011	DEA4
000368267200001	TR83
000340054100218	HU11
000307874300018	UKJ1
000456222500021	ES61
000325763900022	DE50
000372643300007	ES13
000417352800015	ES61
000347579100045	FRJ1
000299157200013	PL51
000344120200046	UKI3
000330814700010	CZ08
000336909100071	NL22
000435619500047	TR33
000354585800003	NL11
000454817100245	ITH2
000349724800014	ITF3
000391586900001	PT16
000340733700107	DEA2
000426619500005	ES51
000426433900032	FRK2
000430883400010	ITC3
000356198300029	ES23
000314191300002	ES52
000308787700006	ES30
000449569300007	DE30
000460805400184	ES30
000407655700057	CH01
000425922900052	FI1D
000482526600009	IE06
000288086800023	ES30
000317953400001	SI04
000300129400024	NL41
000325762000070	FRK2
000382053300006	DE40
000401390200004	UKH2
000361030001049	FR10
000371122900100	DE40
000289901700061	DE72
000336667900013	UKJ2
000343874400015	AT31
000383679600032	DEA2
000308406500085	CH04
000375245100047	DE60
000364884500050	ES51
000305898900017	FR10
000340687900055	TR51
000300447900002	PT16
000278858400035	UKC1
000367376600006	UKH2
000401395000094	TR90
000444072200012	BE24
000453492800045	FRI2
000389785200118	HU11
000328641200017	CH01
000458706400101	UKE3
000293679000070	ITC4
000298943100040	FRE1
000281899900002	DE92
000464768600097	DE30
000351674600009	SE12
000295017800012	CZ01
000347976900067	UKJ3
000385161400008	DEA1
000481681200189	ES30
000470045800043	BE33
000303734400015	UKI3
000360093700020	DEA5
000346322200071	PT11
000435786800002	TR10
000366161700046	ITH5
000317444300025	DE50
000343016800003	SE23
000464477100029	FRK2
000377733300011	UKF1
000377023300037	DED2
000377664600006	DED4
000314632100011	ITC4
000455871500001	RO32
000208601700029	ITI4
000307211000019	TR51
000288488400008	SE23
000343363900015	ES30
000303729100001	CH01
000424106500006	EL43
000377597400002	TR42
000451356300026	SE11
000290193700019	DED2
000471087200002	UKD3
000411225200074	PL51
000377311400003	DE60
000386072200005	ES30
000294982800012	SE12
000311301600023	ITH2
000403631600041	SE22
000321883600073	BE10
000492996000097	BE33
000306380200010	TR52
000491292400005	FRF1
000315004600068	FI1C
000353080700033	SE11
000358395200019	BE24
000305106400061	ITH5
000297822200033	DE14
000359883100007	DE13
000277040600006	UKI3
000356515900037	AT22
000305752100036	AT21
000349383100018	ES51
000277563800004	ES61
000358735000005	ES61
000292471400132	UKM8
000336372400067	SE11
000338815400001	UKN0
000413992800052	IE05
000349940500003	NL33
000411847200002	AT13
000378630600088	ITI1
000363179500073	PT17
000460015300004	ES12
000373863200039	ITI1
000271279100002	ES51
000321724000047	ES21
000423337200002	ES30
000398666100003	DE72
000330574400007	NL41
000348460000014	CH01
000473054500026	FR10
000461534400032	ES61
000323627600007	FRI1
000378863700013	AT13
000384249300030	PT17
000473487100001	DEB3
000396148600029	SE12
000366063500015	UKK2
000220731200004	CH02
000374196200007	DK01
000348429100008	IE05
000418019100003	FR10
000330145700012	EL43
000407309900028	CZ05
000488871200027	HR05
000280799100026	DE26
000280634000018	DE73
000284663400016	ES52
000285161200032	ITF4
000461530100001	ITH5
000375245000038	UKH1
000463342600037	DE14
000301556400012	SE11
000273994200008	CZ01
000265518700012	PL91
000323765100008	AT22
000368897500005	LT01
000452417200059	PT11
000404117800016	CH04
000322202700001	BE24
000347716800010	DE25
000406305900054	BE24
000394426400076	FRK2
000274607500003	FR10
000315988100010	DK05
000315214900001	FRF3
000320681700020	UKF1
000399108800035	BE24
000458706700044	ES21
000360649700029	DEA2
000339939200003	DE30
000279806700007	DK02
000481671900041	ITI4
000279883900012	FR10
000475296600034	TRC3
000344997600062	UKH1
000358274400002	PL22
000350096800006	ITF5
000483546600005	TR32
000353731200044	FRI1
000355209300036	NO06
000306196900028	ITF3
000390606900004	FRK2
000425572700097	DEA5
000394475400010	ITI1
000346543400102	DEA2
000381529100053	FRI1
000493077100008	ES12
000399016600025	CH01
000310394700123	UKH1
000512317500022	PL21
000434710200126	BE33
000363553600008	DE12
000340523300013	ITC1
000314836600040	ES61
000320214600010	ITC1
000498391700144	HR03
000284502000078	BE24
000415344900008	DEA5
000328812600024	FRI1
000285248900012	FRK2
000495382700113	ITI1
000280634000005	SE12
000307548600022	DEA1
000276072900005	DEE0
000453498100063	ES30
000508985100025	CH04
000324309100114	ES21
000411847200019	DE11
000481883400002	UKF1
000358968000055	FRI1
000315466900003	UKM7
000409161400047	PL21
000331153700016	EL30
000299231800035	ES51
000459203100005	AT34
000394067000024	FRJ1
000351969900012	DE80
000497974600055	ITF4
000383293800052	ES41
000297615400006	EL52
000317548400031	FRK2
000411225200010	ES11
000290692900093	ITI1
000391250500079	CH01
000326343800005	NL12
000329678000034	FRK1
000302904800019	CH01
000286110400033	ES52
000346176800010	IE06
000303816200025	IE05
000293840400036	CH01
000288885900025	FRK2
000358735000068	ES61
000348881100014	SE11
000378854400078	NL21
000287106700044	ES30
000484297400021	SE12
000346509500072	CH04
000313466900012	ITF5
000428229100083	PT11
000399026000001	IE05
000497971400071	UKD3
000349964000025	PL91
000309917802076	ITC4
000337950300013	FR10
000429838900036	DK02
000354906500048	CH02
000439549800003	FRE1
000354027300024	ITI1
000390494200039	UKG3
000451657800007	RO21
000415392500009	UKC1
000279634600007	UKK1
000403996700022	ITF4
000443851800021	DEA1
000398135300053	RS11
000466552500166	ITI1
000296128500013	FRJ1
000387965600011	PL21
000328806300008	CZ03
000436909900004	BE23
000479571800001	DEE0
000349728100046	UKJ1
000347799500038	ITF3
000304391500009	CH02
000483633400085	UKC2
000329886100021	ES51
000440411600014	TR10
000385469400008	ES30
000455100100005	TR63
000456724800010	UKI3
000382794100002	SE11
000372422900007	UKH1
000335346900339	EL30
000208781600002	FRF1
000350595300005	ES21
000382049400014	BE33
000292786500018	TR83
000366909400027	ITC4
000419414500028	HR03
000483036000140	UKD7
000414884700011	ES52
000358624000050	FRG0
000340252700004	NL41
000434054100001	ITI1
000450377000065	UKI3
000473609500026	DEG0
000353881400009	DED2
000290292900068	CH04
000425224200045	UKL2
000467781900073	IS00
000276751100021	FRJ1
000415684400002	NL22
000482532700009	BE24
000328949000011	DK05
000370111300022	SE11
000387193100008	ES21
000316032100044	PL42
000385680900002	ITC1
000282370700019	NL41
000420000000012	DE30
000468726000001	PT16
000346322800049	DE91
000389785200055	PT17
000317549300050	UKD7
000296541703116	UKI3
000477051900164	TR72
000304451200006	ITC4
000330791400006	ITI1
000498747800007	DE13
000506852100005	DED2
000396044400028	DE60
000350535600010	ES61
000351693500052	FRF3
000334151800048	FR10
000309886700013	UKJ1
000294722400010	ES12
000363193800038	SE11
000355250200012	UKH1
000295340300025	PT17
000393815100005	TR52
000437077100015	UKM8
000504642200050	PL21
000391348900043	PL41
000304237500007	NL41
000468810200005	DE30
000448147200050	UKI3
000288659500010	FRK2
000348259200033	DEB3
000367631000028	ITI1
000343491900019	ITC4
000313686200046	ES21
000332666700008	NL32
000296946400003	ITI3
000285843900095	DE30
000384237200015	NL41
000388058100013	FRG0
000379283700004	PL91
000324663100069	ES30
000425194600006	NL22
000441490300025	DE26
000440146200009	TR51
000470709000023	PL21
000317449000010	PT16
000392263500109	SE23
000307209200051	UKG3
000334579900004	NL32
000379180900004	ES22
000345116300015	PL41
000312563600062	CH01
000426795200061	TR61
000287385800017	DE12
000506901100090	UKF1
000441876100089	UKJ3
000300129400024	NL11
000400553700032	DEA2
000279787600012	DK04
000316515600006	ITC4
000350935100018	PT16
000307006200011	ITH4
000364248100109	HR03
000348253202095	SE11
000285841900005	UKI3
000335145200082	ITC1
000437828700004	PT17
000328095000029	ES61
000438939300006	BE24
000276557100052	NL33
000289689600066	ES30
000428779700044	UKF1
000297026700034	RO32
000397968400024	CH01
000329889500037	DED2
000471721700001	UKH1
000291915700041	CY00
000294482200024	ITH2
000388053600061	ES61
000297686300003	EL52
000415877000038	CH04
000297609100013	IE05
000468746300034	FR10
000309561200018	DE40
000414819900039	DEA2
000417377900028	FRJ1
000297381200045	DE21
000284275600004	DE23
000349806800028	DEA3
000318434000015	DE13
000380803600100	FRK1
000274291300013	ES30
000289901700122	SE11
000498747800007	DEC0
000386540300095	DE11
000419383500123	AT13
000286896400012	BE23
000341099800035	ITI4
000319888000017	SE12
000469763600091	ES61
000471201800002	ES30
000311693600002	FRK2
000459952200039	NL33
000478994100028	ITC4
000275858200049	ITF4
000362008600009	DE21
000295261200019	DE21
000469838100022	FI1C
000323534900028	ITH3
000278613200008	DE30
000399391400004	EL30
000295140100022	DEB3
000335518900007	UKH1
000416300400056	UKK3
000380468800011	PT17
000378220200022	UKI3
000407954300027	UKJ1
000391135200010	DEA2
000398671400019	UKL2
000318425200001	DEA2
000307827500027	RO42
000388053600057	PT11
000287867600008	BE24
000314706300009	DK01
000403679200003	ES52
000379127300047	DEF0
000414578400050	DE92
000473129900003	AT22
000319029900007	DEA2
000357424000011	DE14
000365057200006	UKG3
000459616700003	ES61
000328499700016	LI00
000364248100029	ITC4
000484803800005	NL21
000337985700017	ITF6
000378873900059	TR51
000302522700099	ITH5
000371117900018	ES61
000380468800086	ES42
000395953000028	TR31
000283959500029	FRI1
000428356100021	ITC1
000310900100004	ITI1
000315299500003	FRB0
000375515500034	ITG1
000335433100065	DE30
000396185700025	BE23
000395089200010	FRK2
000272542100004	DK02
000425892200007	BE33
000327057100014	SE12
000386465400001	DE40
000390590000180	FRJ1
000329952500096	ITF3
000433649900003	ES70
000346322800049	SE22
000290732000034	PT11
000273596200017	CH03
000359875100046	NL22
000337083000001	DEB3
000324468600001	NL41
000443054700010	DED2
000335493800007	DE13
000361868400016	ES41
000414724300036	ITF6
000295058100060	UKI3
000453488800039	NL33
000291438200003	TR31
000335983700024	ITF3
000320584800013	FRG0
000358892500009	ITC3
000361030003063	NO08
000311517400016	ITC4
000322332300025	ES51
