ut	nuts2
000408371400033	UKJ1
000354505000021	ES41
000444793500024	IE05
000307128400005	DE12
000370239800048	ITC1
000326243500020	ITI3
000335387800032	ES11
000423156900115	DK05
000328164500005	IE06
000381063200002	UKM7
000493220400009	CH04
000352142100005	PL72
000490550400001	UKM7
000353190500052	EL51
000445990700015	ES51
000374956500001	SE23
000291411400120	DED5
000343627300003	UKJ2
000298299705013	DE40
000469277000039	PL62
000274972600010	ES51
000329958000006	ITF6
000283618400010	NO0A
000398996207040	ITG1
000327488700012	NO08
000423156900115	BG42
000322079600018	BE24
000276181100009	NL12
000383293800029	DEA2
000330485200005	FRK2
000336262100002	UKJ3
000377021500039	TR42
000303236100002	FI1D
000286343000051	UKF1
000492797300103	ES51
000297915500005	NO08
000298299705117	NL31
000418968500026	UKH1
000348880600018	SE11
000323355600058	UKJ3
000345725400036	UKJ3
000395842000064	TR33
000451639400018	UKM7
000303236100002	FI1C
000325830700016	UKM5
000331568300003	UKD4
000334828500043	BE23
000376800200011	ES61
000443915600005	TR42
000337981300024	PL71
000382875000003	FRI1
000423156900115	SI04
000416300400105	UKH2
000385902000033	UKL1
000287280600007	NO08
000315548300002	NO06
000418464500029	NL22
000373751300017	DE12
000417354600009	ITG1
000312273000141	ES11
000434082400004	TR52
000403987700031	CH04
000419147304046	FR10
000497998400009	DE25
000356806300031	UKG3
000353748800013	ITH2
000423156900115	SE22
000307128400005	DE25
000458467900016	DK04
000365362700029	ITF6
000371027600003	ITH2
000412866500017	NL11
000335387800032	ES12
000471087500006	TR62
000273588200010	NL22
000384958100032	CH04
000395842000064	TR61
000288355400001	UKK1
000378181400037	ITI4
000440549700012	SE21
000295574900010	FRB0
000220160000007	FI1B
000395963500027	ES61
000349383100018	ES51
000312617400045	ITI4
000384710500155	NL34
000265722300002	ES11
000400991300005	ITH2
000280889100004	FRF3
000287326300009	ES61
000387781500015	SE12
000470947700088	DK01
000442653900061	FRJ2
000300470100095	TR61
000451938600001	UKE4
000377757900002	TRC2
000308326700014	DE14
000336415200021	FR10
000291906900005	ES52
000407185000140	ITF3
000365151200043	UKI3
000450134800005	TR33
000324036200005	FRK2
000337113600003	EL30
000432499200012	UKM7
000374438100008	TR10
000300463800058	CY00
000334601900006	FRE2
000338802500048	ES61
000351788700091	ITH2
000334601900003	ITI4
000317960200004	TRC1
000345364200040	DE25
000308326700014	DE25
000432760200075	UKF1
000316965800001	ITF3
000291193100023	ITI4
000299958700010	SE11
000384856100016	NL33
000321601900012	ITH5
000303035400002	IE05
000381986800008	DE12
000304499700003	ES12
000419147304063	ES12
000389845100003	NO08
000371837000020	EL63
000355209300036	NO06
000435750200008	UKH1
000413270200039	TR10
000306050800007	ITC1
000461468600005	UKJ2
000315576600016	FRB0
000350751000012	FRF1
000394350100008	NL33
000291411400070	ITI4
000454336500028	PL21
000329081000035	ITH3
000300648100046	ES52
000298299705013	DE93
000345500505083	IS00
000334828000034	FRI2
000432417400058	NO08
000435663800011	SE11
000461403700015	ITH3
000297877200004	ITI4
000296509600005	CH01
000451992500101	PT11
000281134400011	CH04
000381727000013	UKM5
000321664000181	FRK2
000324036200005	FRB0
000414666100035	UKM7
000376805300025	ITH2
000446101500007	TR81
000365362700029	FI1B
000424854900032	ITI4
000392691200007	UKG3
000353097200019	TR33
000452611000001	BE24
000319775900016	SE11
000437084300048	CY00
000335429500021	SE33
000482244000050	ITC4
000358633500025	PL92
000308515200009	ITH3
000336262100002	UKI3
000417354600009	ITI1
000333563900054	DK01
000460712700005	UKL1
000376790400004	ES24
000390182500004	TRC1
000381727000013	ITC1
000394395800009	ES51
000334658400019	EL63
000363355700006	CH04
000456348300020	UKM7
000389144600012	DED4
000485456200001	ES51
000360216100028	ES70
000275146100052	NL31
000289708200017	ES61
000317706800003	ES13
000433190000050	FRG0
000303348700022	HR03
000334601900008	FRB0
000452942700006	IE06
000308010200007	HU11
000407954300027	UKJ1
000337261500019	NL31
000300470100095	TRC1
000400533000055	CH01
000445114700002	ES61
000482686100021	ES52
000301327100005	UKI3
000396730900009	UKJ1
000313794400064	DE30
000452611000001	EE00
000348006700022	ES70
000279743500037	TR31
000370111300022	SE11
000418314500001	UKF1
000275785200003	ITC1
000279137900013	FR10
000359875100046	NL22
000276668700010	FR10
000286707300028	TRA2
000384641000025	ITG1
000364880800049	UKI3
000350680700099	UKJ3
000351788700091	UKJ3
000298299704085	FRE2
000339535000003	ES51
000281344000046	TR61
000336654900010	FR10
000396948700056	DK01
000365994200386	ITI4
000437079600007	TR33
000423156900115	FRF3
000331568300003	UKF1
000176239000001	ES70
000319651400015	DE21
000367110200013	DE40
000308259300063	BE25
000345182300044	DK01
000339535000003	ES41
000465051900080	UKE4
000209554400009	UKF1
000341340200005	DE25
000397356400046	EL30
000418465300105	UKD7
000288592600031	EL52
000380499000099	SE11
000417612000004	CH01
000189084700015	NL33
000341141800051	ES70
000437997100005	TR33
000282015200002	NL31
000383293800029	SE23
000276347600002	NL33
000429395300006	ES61
000385793300038	ITC4
000367110200013	DE25
000459523700002	ITF6
000417354600009	ITF5
000345142500001	ITI3
000334601900006	FRI1
000300475900024	DE21
000417354600009	ITF3
000433643500007	ITF6
000295766000041	DE24
000371989100007	FRF3
000403557600004	SE11
000301166100011	UKM7
000275166900064	EL30
000335393500028	ITI4
000301273800007	ITC3
000329141900038	UKJ3
000337113600003	EL61
000314190800072	SE11
000336415200021	FRK2
000358968000083	SE22
000466822100014	UKG3
000384710500155	BE21
000345500506087	CH04
000348084800071	UKF1
000290975500016	FR10
000276641700037	NO08
000353080700037	CH01
000325830700016	UKI3
000445229500004	TR61
000446101500007	TR42
000281499200009	FRK2
000423156900115	CY00
000335200900012	FRB0
000291499100017	IE04
000324036200005	FR10
000275976600028	EL52
000288592600023	TR33
000393726200002	DK04
000291499100017	IE05
000377231400036	NO0A
000462646700003	EE00
000389144600012	DED5
000298299704016	DE40
000281345200011	UKC1
000342680300050	PL51
000395485900097	ITF6
000348964300003	UKM8
000280207400013	ITG1
000346850700016	FRK2
000436632500037	NO0A
000358380900029	TR10
000403557600004	NO08
000361577100013	UKF1
000278418700052	TR31
000360654200023	UKI3
000315576600016	FR10
000297657400027	ITI3
000301082000029	ITI1
000499655500026	UKJ1
000291293700021	PT18
000341335500016	ITI1
000333782500003	FR10
000384641000026	ITI4
000403122000007	DK01
000416794600023	FRJ1
000348880600094	SE11
000349383100021	ES30
000348643900003	DED4
000482686100021	DE12
000474809000034	TR71
000302789700038	DE21
000484057600001	ITI4
000319886100004	CH04
000375818700010	UKG3
000307633800010	UKC1
000353190500052	UKJ2
000419147303038	ES51
000286343000012	UKF1
000453939000010	ITI4
000280379400023	TR31
000378546200008	TR10
000289837000003	TR21
000312100900005	UKL2
000344098200065	RO32
000443386000028	TR42
000360654200023	AT22
000358627100027	FRI1
000360554300002	ES70
000321601900012	ITI4
000417775200005	ITH5
000385902000033	UKD4
000400991300005	UKE4
000450134800006	TR63
000332396700002	NL33
000462646700003	FI1C
000300362900009	EL52
000401688300006	UKM7
000498747800006	UKF2
000360356800006	UKF1
000412961900001	DE25
000344210600004	TR31
000478999400060	UKE4
000443386000028	TR32
000311480800051	TR10
000353747900017	CH04
000410545300123	ITC4
000419407500030	FRJ2
000486860500003	ITG1
000424854900032	UKH2
000377643000039	PL41
000384641000044	CY00
000358633500025	PL62
000422921000050	PL52
000321664000181	FR10
000432236100015	ES13
000313794400068	ES61
000474809000034	TR72
000353729800005	ES13
000329537700006	CH01
000445519000024	BE23
000318391700018	DE40
000304590700006	ES52
000330485200005	UKE4
000357146500019	IS00
000382805800097	BE23
000286707300028	TRA1
000315539000021	DEA2
000308259300063	BE23
000426335600085	UKM8
000388776800014	IS00
000403122000007	SI03
000464483100020	PL61
000301301300002	UKL1
000295589400006	UKC1
000293115600053	TRC1
000337261500019	NL33
000427520400030	PL62
000473381300023	ES11
000312745200003	TR61
000326016400007	TR31
000342626000028	UKI3
000412787600015	TR31
000331482600013	UKJ3
000309071800002	BE32
000450134800006	TR33
000326212500010	DK01
000502267100024	NO08
000336415200021	FRF1
000353735800025	DK03
000316834700006	ITI4
000382805800097	BE21
000291125800015	FRH0
000365364500013	ES11
000322718100010	TR31
000360494600021	NL41
000452345400024	ITH5
000381529400087	TR10
000384710500155	BE23
000466822100014	FI1B
000304499700003	ES30
000318391700018	DED4
000303290200017	NO08
000333487800001	ES70
000349875900034	CH04
000469897600008	UKI3
000424765000017	DK03
000320497500019	BE23
000346092000070	UKK4
000392571200061	SE23
000335429500021	ITI1
000282503500012	TR31
000327457600019	DE40
000362016100004	FRF1
000383293800029	PT17
000298256400002	UKC1
000436569400009	UKC2
000295300700015	DE12
000331675800008	ES51
000309372100021	FRK1
000403418200008	BE33
000280889100005	NO08
000291411400096	TRA1
000375357600006	FR10
000455397000013	UKD3
000319085500050	TR31
000295300700015	DE25
000337856100056	TRC1
000294686300021	NL33
000384598800002	NO06
000419147305008	FRF3
000334828500043	EL51
000291411400120	DED2
000416794600023	ES12
000306634100012	PL21
000423636600044	UKF1
000382252700005	ES61
000412033000010	CH04
000368609200003	TR42
000450134800005	TR63
000323239800014	ITI4
000378448400024	ITF3
000298299704016	DE93
000368953400001	DE11
000310485801146	ES11
000482873700005	ES51
000384641000026	ITF3
000292662100005	TR31
000279825700001	NL31
000319886100004	DE12
000331566600006	FRK2
000314470200028	FR10
000423008500020	DE25
000380614500006	CH01
000358627100027	FR10
000356986300040	UKI3
000336109200025	NL12
000285820300012	DE25
000353008300004	FI1B
000278664500007	SE22
000499655500026	UKG3
000355209300036	NO08
000315543100004	FR10
000452942700006	TR10
000360494600021	NL31
000390632600010	UKF1
000280379400023	TR33
000370111300022	AT12
000370886700054	DK05
000353573800006	SE23
000349383100021	BE24
000349383100021	BE31
000422921000050	CZ08
000333782500003	FRE2
000370111300022	EL30
000403557600004	NO0A
000396184900008	TR31
000429329800019	UKM7
000358633500025	PL51
000279229400027	EL43
000378659100017	TRC1
000313386300007	ES61
000371643700001	UKC1
000313788700002	BE33
000305035900022	ES43
000375732100030	UKC2
000344098200065	DE25
000361211507075	CH04
000447933400005	NO06
000360494600021	NL33
000288592600023	TR31
000423156900115	BE31
000384856100016	NL22
000318391700018	DED5
000462690100025	AT33
000445519000024	BE21
000396184900008	TR33
000417775200006	SE23
000361261300006	UKL1
000434341100007	ITI1
000457952500117	ES24
000490982400001	UKE4
000279743500037	TR33
000457839300007	FR10
000295919200029	ES61
000313788700002	SE23
000367407200036	PL91
000376699200004	UKL1
000335880100011	PL72
000298299703106	FRB0
000445519000024	BE25
000334828000034	FRL0
000312922000003	UKM8
000301273800007	ITH5
000460726500014	ITF1
000316036300002	UKF1
000208615300005	UKF1
000382875000003	FRK2
000400991300005	ITC1
000419147304046	NL31
000329892100005	UKF1
000338601000012	ES13
000382253300007	AT13
000348643900003	DED5
000362177300002	TR10
000459358300125	TR10
000311873700013	TR31
000460726500014	DE60
000282411100024	EL52
000470947700089	DK01
000378594000458	UKJ1
000348955400002	FRF1
000378181400037	ITG1
000402018900007	NL33
000296579600003	NO08
000407655300042	FI1C
000275976600022	FRK2
000451779600012	TR10
000488871200016	PT11
000445519000024	BE24
000336109200025	NL21
000470047700032	NO08
000288102600015	ITH5
000319886100004	DE21
000318839700023	ITC4
000401042200030	TR10
000348964400008	ES61
000408371400033	UKC1
000375504900006	FRL0
000353729100040	ITI4
000285820300012	DE40
000348880600018	DE12
000335200900021	NO0A
000301082000029	FRB0
000337113600003	EL43
000392734600116	ES30
000346850700016	FRJ1
000287280600007	FRK2
000303274700004	TRC1
000301274100027	ES52
000358968000083	SE23
000283831100021	EL30
000400991300005	UKJ3
000423156900115	UKE4
000459711800005	DK04
000289708200002	FRI1
000230061400002	CY00
000486860500003	DE21
000375818700010	UKI3
000356198800001	NL33
000419147307032	CH04
000342530000032	UKM7
000417046500216	DE25
000340311500059	UKD4
000298764400028	TR33
000451767300012	ITC4
000291293700021	PT17
000429395300014	SE12
000403133100015	ES70
000279550600007	UKC1
000392734600116	ES41
000485094604034	LT02
000412457800005	UKM9
000337641300009	UKF1
000438001200013	DE30
000470047700032	UKJ1
000367837600039	ES61
000366947400028	UKI3
000280889100005	FRK2
000331675800002	BE33
000308326700018	NO0A
000367433900040	EL30
000387781500015	FRJ1
000327904200037	TR31
000287291300010	ITC1
000322718100010	TR33
000331568300003	UKH1
