ut	nuts2
000165202200006	DEA2
000249636900028	FRJ2
000223529300017	EE00
000252470900085	UKH1
000264524300012	FRF1
000226886900031	DEG0
000271352100101	DEA1
000222762000023	DE60
000249501900012	UKI3
000254216900009	TRB1
000185839500013	IE05
000259913900008	ITC1
000167914400050	DE72
000238495600004	UKH1
000182310300032	DE71
000243895600063	FRK2
000263685300001	AT13
000262563800012	TRB1
000229816200002	DEG0
000227686800004	ES70
000256139500004	ITH4
000184548700007	NL32
000257834700003	ES52
000243741700014	PL42
000235972700002	FRF1
000248820600012	NL41
000240491500040	ITH5
000227563700008	ITG2
000177036300024	ES30
000259141300019	DEE0
000390510900108	ES30
000262586500010	FRI3
000242844800001	SI04
000253492400002	DK03
000180698100001	ES24
000250691100009	ITI4
000266674300074	DED2
000258431300010	SE12
000262458300021	FRI1
000240158600008	DE21
000182765600002	PT17
000236812400005	ES11
000246671600002	DK02
000237722000016	ES30
000226090900032	ES21
000263980300023	UKE3
000229170500040	RO32
000266436500003	UKJ2
000233778200001	ES21
000239542900002	FRI1
000185269000005	UKI7
000180535900005	DE13
000175311600017	PT17
000265465100007	ES22
000182554300006	UKE4
000263843400002	SI04
000264387300011	FRK2
000251827800016	PT17
000175475600008	UKJ2
000260057900001	ES11
000230434200038	DE25
000234968600084	NL41
000087189900007	PT11
000259797000082	DE12
000228112800001	BE32
000259673500099	FRE1
000272302700012	DEB3
000265412400010	DK01
000253648700009	EL52
000253764200026	ES51
000176869100241	SE22
000233913600012	DEB3
000265518700012	PL63
000250735600010	DE40
000258174800040	FR10
000236467400093	ITI4
000235466000033	DED2
000227772100025	SE23
000248073300007	UKE4
000246568600141	DEF0
000087303000002	DE13
000266894800033	DE14
000088479100016	DE60
000257563900008	DEG0
000221355500256	PL21
000255456200058	FRI3
000286942500026	CH03
000180817700037	ITH5
000226079100006	CH03
000256205200025	ITI1
000242513300020	ITC4
000266230000011	ES51
000220510500125	DE13
000266061500036	BE33
000263116500003	UKD4
000252284200143	SE23
000183131500005	DEA5
000087059500021	LT01
000171391100004	SE12
000180318000010	PT16
000187496400004	EL63
000242923800007	ES30
000263439800005	PT16
000230435800021	SE22
000232623700047	UKJ3
000245005800022	DE60
000238499900027	ITF1
000256238300001	SE11
000257737200013	UKJ1
000231331000003	UKM7
000287006900003	SI03
000169373800019	DE72
000271377000008	PT11
000267196700016	SK04
000084921400010	DEA2
000183028800009	UKI7
000169954900024	PT11
000226034600027	CZ01
000243893700080	SE11
000165910000002	BE23
000253916300008	DE11
000271522800037	DE24
000263318500003	DE71
000175887800002	ES30
000270461700041	NL41
000208608200009	UKM7
000236916200034	CH01
000087303000003	SE12
000085120700017	DE80
000261911800011	NL32
000173982500013	CH04
000172827300017	FRB0
000248205400006	TR90
000234145900019	ITI1
000248984600058	DE30
000224268400026	FI1C
000168682700012	DED2
000257335200014	ES61
000225786800010	FR10
000182604100064	RO32
000174011400041	HU11
000176940200005	FRC2
000230408200002	IE05
000226738400055	FRJ1
000265230900024	UKC2
000276080401106	FI1B
000279558600021	CH04
000231936400008	DE21
000259991900033	NL41
000231246000039	FR10
000266005100017	UKM7
000188051400014	DEB3
000253355700044	DE14
000272212400078	RO12
000189038400060	DE40
000243766100012	LV00
000267535700006	NL41
000166867000007	CY00
000230889500003	PT17
000259588100003	FR10
000177941100019	UKJ1
000174495800111	DEB3
000268749500040	ITC4
000234324200001	SE31
000225326000005	IE06
000252634500100	SE12
000180211800002	DK01
000270329700007	PT16
000264226800027	TR51
000238661400009	DEA2
000180287600001	DE11
000249191700004	ES30
000183971900012	ES30
000238782900214	PT17
000256527900029	SE12
000227301000004	DEA5
000269374800013	DE24
000230098300070	DED4
000250604800005	ITC4
000241251601009	BE24
000241220900005	CH04
000250953700011	IE06
000261896400070	RO11
000249476800126	FI1B
000265794500008	PT11
000251314700012	DED2
000249655500005	DE60
000234205600013	CH04
000267195900002	AT13
000255941700013	DEB3
000284822400049	ITC3
000255317400025	SE11
000225729800007	FI1B
000256845600003	LT02
000263843400002	CH02
000257201100017	CY00
000231443000215	PT11
000089382200014	ES61
000261039600039	NL22
000263409700031	UKM7
000224539700002	AT22
000238322100002	UKI3
000184551300029	DE12
000264769300104	DE80
000181728200053	UKJ1
000085454900039	UKI3
000177345200008	NL41
000259078500004	AT12
000259848100011	ES24
000243397900011	FR10
000250288300017	CH04
000223055100038	SE11
000236696500011	DE11
000248121600004	DED2
000252651800018	CZ01
000242923800002	DE11
000232170700007	DE40
000085760200100	UKH1
000233983900043	FR10
000180654800002	FRK2
000169149900105	UKJ3
000245764000002	ITH1
000188889000004	UKG3
000239411900003	EE00
000172150700056	FRE2
000261005000020	DE40
000085899900003	CH02
000235689200012	DE12
000175887800005	DE11
000256928800008	CH04
000252860800108	FRJ1
000183626400698	ES30
000267381100001	ES43
000228413900021	NL41
000185308900026	ITF1
000338300900002	IE05
000250616900007	DE91
000264098900032	CZ01
000228159300239	UKH1
000188217400009	FRI1
000239079900013	DE40
000265944200085	ITH5
000247625700061	SE22
000234699200030	IE06
000266181300002	FRF2
000241173700049	ES30
000260094500042	FRK2
000175535400058	UKI3
000251003500047	UKI3
000178935200037	FRJ1
000270378100078	DEE0
000242873900024	PL81
000172895600017	DE12
000166462900011	DE30
000325834900054	ES51
000243166700088	ITI1
000259248900007	DE40
000249349700008	DEA1
000249974000042	FR10
000242275800012	DEB3
000272831900006	ITF4
000253713100002	TR51
000244946400038	DE91
000265919200006	SE23
000184280800001	AT31
000238898300014	ES30
000255428200006	EL43
000084961700007	UKF1
000176896700036	FI1C
000227420600016	NL41
000261180500008	ITI4
000241750000006	DEE0
000241638600002	SE12
000234342900018	ES30
000237881900008	ES61
000256838400003	SE11
000167048200003	UKN0
000221191200016	DE80
000227629700019	FR10
000231773900001	DEE0
000185974300002	CH04
000260533100014	FI1B
000241641900023	ES61
000171190200047	ES61
000167401000030	UKH1
000167583800035	DED5
000169098100019	FRL0
000264170400010	FR10
000242224100009	TR31
000260574200081	DEA5
000168260700004	ITF4
000329892100054	DEA2
000273995000361	ES21
000247835500029	ES61
000267562100009	PT11
000433648500058	ES61
000090126400044	NL32
000264370200005	NL21
000249636900001	CH01
000174693500005	TR61
000258698300007	FRK2
000237446000001	EL52
000233442000004	ITH4
000221705700008	BE24
000252613600003	SE12
000271928200006	SE12
000225220800005	FR10
000262519100020	BE21
000259901000043	FR10
000253583200005	DED5
000189479800020	IE05
000260283000004	DE11
000255692100047	TR83
000239750900010	AT13
000224235500012	BE33
000238474700082	FRK2
000247614800012	ITH4
000269654900025	FRJ2
000267173700002	DE11
000165202200048	DE72
000263623400005	BE35
000250910500031	EL30
000223319600006	DE11
000181073000025	FR10
000240384000076	FRF3
000238696200012	DEC0
000166737800053	AT31
000267081600006	UKN0
000231822100051	NL41
000238782900145	PT17
000264412300004	CH03
000242302100015	FRL0
000263010500002	SI03
000248257300001	FRG0
000253182400004	ES51
000231452400010	DE11
000247991400017	DE25
000250157300007	EL63
000235799500002	UKH1
000175969200008	DE13
000245760300015	FI1C
000231247100013	FR10
000228987700019	NL32
000165935800152	DE91
000258580500050	DK01
000265317600151	FRJ1
000239554200002	ES61
000247599300062	DE21
000267674300020	DE13
000180001200030	UKF2
000178461000016	ITF3
000185089800049	SE22
000188855300014	DEB3
000250989600029	CZ01
000241314800007	ITF4
000248060100015	FR10
000177201400013	FRI1
000179767900004	UKI7
000231403600032	TR42
000249474000105	SE12
000264522900025	DEG0
000265462700030	DE40
000235707900018	UKI3
000167818300007	UKN0
000086909500002	DE40
000242282400005	SE12
000249035200015	UKJ1
000207495400005	EL63
000277056900032	SE22
000262843900009	NO06
000172935000002	ITH5
000230734100020	DEG0
000247765600007	ES52
000184768600077	DE60
000221207400010	TRB1
000175330200002	DEA2
000234335600065	PL91
000226963200028	PT11
000333728700045	FRK2
000264792300050	ITC4
000179408000012	DE11
000253283700032	CH01
000181227400005	DED4
000358735000163	FRK2
000269197500075	IE06
000173356900029	FI19
000263409400083	DED5
000171391100011	SI04
000243898300003	FR10
000220160700029	UKH1
000171999100002	DE21
000224614600007	FRF1
000255865200004	RO32
000233334900005	ES52
000240664800003	FR10
000186669900006	ES30
000180890300018	CH03
000265030000011	DEG0
000181192300047	TR42
000267273300183	ITH4
000228078700019	DEC0
000271132700009	DE94
000238988500008	NL41
000253656400001	EL52
000183795300019	DE25
000234158400002	EL52
000177582600050	LT01
000237358000001	FRK1
000237155800073	FRK2
000244206500006	DEG0
000173612900052	SE22
000265944200085	ITI4
000235554900031	DE12
000265225700004	DE11
000168260700004	DE12
000239937900012	FRE1
000221303100009	DE60
000255906400048	FRK2
000229823200003	CH01
000167914400050	NL41
000259295100001	FRG0
000184186700043	BE24
000258976100030	PT16
000238171400001	UKF1
000268412400002	BE24
000244262300016	NL33
000236009900046	CH04
000250992000026	AT22
000227661400007	UKG3
000254426600003	TR10
000252553600004	UKF1
000255369500018	SE11
000183239800046	DEA2
000086034800045	PT17
000270064200005	SI04
000261134000013	TR42
000171978000004	FR10
000220192000051	ITG1
000183500000010	EL30
000181513600005	UKF1
000224209200002	DEA2
000252076400021	AT13
000222484800007	DE12
000232888100006	DE24
000262308000014	DE12
000265248300039	ES30
000182870300007	ES30
000177005800008	UKJ1
000267053200054	ES30
000245806800038	DE21
000231860900002	UKF2
000267612600007	ITH5
000242390600001	UKI3
000224926000048	DEF0
000185129700008	ES22
000226008800004	ES51
000170191800003	FR10
000255656400012	ITF3
000256651200008	FRK2
000174053800037	CH02
000236916200002	NL11
000266977100091	DE21
000085187000033	UKI3
000223600800051	FI1B
000273859400012	SI04
000187671200004	UKM8
000260438200033	HU33
000236600500009	DE30
000264539600006	ITC3
000237277000016	ES30
000184548700007	NL11
000179771600035	BE24
000263370200100	TR61
000232761500020	NL32
000235780700024	ITI1
000227509100024	ITG2
000247182500173	DK01
000262168000022	ITH5
000252634600059	FRJ2
000225785300029	DEA1
000185272100003	UKM8
000271556400001	CH02
000270208400008	PL22
000247619200018	FR10
000177556400004	ES52
000232617700008	FR10
000267089600017	BE24
000263127500006	IE06
000170647200042	FR10
000258399500050	UKM7
000259306300001	DE73
000243195800111	FRI1
000269557000048	UKH1
000226626500030	ITF4
000220974600002	FRK2
000268797200040	NL41
000243841200004	DE25
000243684100047	BE24
000245038300112	UKI3
000184669500004	ITF2
000239655500058	AT13
000235896600034	UKH1
000168013900072	DE21
000230978700008	FRL0
000224798900046	FR10
000238898000018	DEC0
000242513300013	DEA2
000261630700020	PT16
000224811000009	AT31
000232220700096	DEA1
000239913800008	DEC0
000220192100001	CH02
000087539200005	FRJ1
000188318300043	CZ01
000234071500020	DEA2
000087214300002	SE12
000174125900005	DE40
000236049800028	ITF4
000240569000005	DEG0
000187940600012	PT17
000174269400006	TR33
000240465100004	TR51
000224684000001	DE30
000090092300010	DE13
000174650400007	DE13
000265854000003	PT16
000270164200036	CH03
000223273800003	UKD3
000265945200008	PT16
000239567500030	NL22
000241849000017	DE30
000256971600018	DEA5
000239110200005	PT17
000310958300007	FR10
000175146400067	UKH1
000241251601069	SI04
000270083800129	UKJ3
000270670500048	ES24
000187782200003	SI04
000221590600020	TR51
000242039600008	FRF2
000238542400004	ITH4
000088571700012	CY00
000273366200017	DEB3
000246723800021	ITC3
000220731200004	DE21
000262346900016	DE26
000179645300003	ES22
000281467300186	EL63
000224277800093	DK03
000184474000029	SE12
000227779000019	UKJ3
000184649700001	UKI3
000086230900006	ES61
000221322000017	DE13
000178803500051	PT11
000259727900031	DK04
000261212800036	FRK2
000249322900059	UKH1
000236018800011	FRF1
000242923800014	ITH5
000271021000006	DE11
000187948200008	UKH1
000186855500007	SK01
000264606800022	NL33
000270127500053	RS11
000235334800040	DE22
000245768500109	UKI3
000263268200001	ITC4
000224816100008	FRJ1
000239710100009	TR31
000265015500005	ITI1
000272555700090	UKI3
000253503100007	DE11
000254450600011	ES11
000087189800060	CH02
000248262100007	FRK2
000244480500115	DEA1
000248862500009	EL30
000183876400003	FRJ2
000262354700012	FRI3
000177322500002	IE06
000178735900002	DEA1
000241638600002	AT22
000266969400016	FRF1
000257468300048	FRK2
000257808700017	CH03
000238798200008	HR03
000173663800035	DE21
000257892200026	FR10
000249156100073	UKM8
000269653000008	DE21
000226319500008	ITC3
000086909500002	DE30
000271352100101	PT16
000260935100068	DE60
000230579800029	FRK2
000182641700024	FI1B
000239937900012	NL22
000273366200017	FRF1
000238277200012	TR83
000234552700005	CH01
000236045700003	BE32
000417377900133	FRJ1
000179987800018	ITH5
000256121300003	DK02
000270330700088	ES21
000260125500080	ITI4
000235770000048	DEG0
000239928100007	UKI3
000229623500008	EL52
000254188100004	PL91
000262519100083	DEA1
000250604800005	ITC1
000263623400005	ITH4
000227519900005	ITG1
000181494200017	DE30
000175154300004	DE60
000252515900011	ITH5
000231101400042	FRI1
000173356900029	SE22
000251355800043	EL63
000236499100007	DE11
000174038000061	UKH1
000298641700009	FRJ1
000234872800006	ITI4
000246870600002	BE23
000225890300034	FRC1
000260508800070	HU11
000168937200068	UKI3
000268797200003	DE13
000235380500003	CH03
000230278100001	FI1B
000270670500027	UKI3
000259933000006	ITF4
000269060600070	PT15
000235535100009	UKI3
000220043200007	ITH3
000182004800019	FRF3
000228776100025	ES52
000233651800027	ITC3
000246903300008	DE40
000271243400030	UKE4
000233422900026	UKD3
000262294700002	SE22
000258912700009	UKH1
000227867000002	ES52
000087410600001	NL41
000273410600015	ITH3
000258290000035	FR10
000275735500132	ITF6
000268565300001	DE21
000222972600084	DEC0
000259140200035	DE25
000245921800054	CH01
000271234300010	ITC4
000232103400002	UKC2
000224905200024	ITC4
000263370200100	TRB1
000249899400006	DE40
000172114900010	DE25
000251678700022	FRK2
000232602900005	DE25
000247500900009	CH03
000259075300207	LT02
000228923300134	DE30
000180246200041	CH03
000224061500002	NL21
000223273800013	NL32
000224895300006	ES61
000265269300003	TR90
000242792300002	DE40
000172726300039	UKH1
000180081600013	UKH1
000271951200037	UKM7
000184738800002	UKJ1
000281467300185	EL63
000259711900015	DE72
000230734100020	DE71
000266406200007	DEA1
000177284400052	SE22
000243242700014	BE22
000257271600019	EL30
000236154300013	BG41
000249655500032	DEA4
000224070200060	FR10
000224728300012	ES30
000226703400004	FRK2
000272185400036	UKJ1
000252344700010	ITC4
000258293800059	CH01
000261003700046	UKH1
000248730500060	UKI3
000256910100020	ES42
000188391600028	DE21
000165752500005	ITG1
000251383900002	UKK4
000082942700022	HR03
000261094400029	BE24
000325834900101	DE11
000256185900004	PL21
000250272300012	DE72
000240959500017	CH04
000221093100016	UKG3
000250721200036	DEF0
000264575800015	BE24
000245798700029	UKH1
000295765300008	FRJ1
000271021000012	SE11
000220304100025	CH04
000236747800011	EL43
000183105000009	NL11
000233093000015	FRE2
000233711600004	ES61
000251537300013	ES30
000254681900048	DED2
000239296300036	AT31
000239813800007	SE11
000220510500012	DE94
000294061100006	FRJ1
000231223700008	DEC0
000270562900022	UKJ1
000262850400012	FR10
000227269200007	DE26
000178309100004	DEB3
000234162800002	UKJ2
000169176300008	DE40
000244738900003	BE23
000227316600028	BE24
000239623900038	UKH1
000280345900141	NL32
000241569000025	TR51
000231563800004	FR10
000247197100018	TR61
000248505200014	FRE1
000188982100003	UKI3
000187728600008	BE24
000244622600147	DEE0
000173003900004	FI1B
000262064800002	CH03
000258984400009	IE05
000179719800002	ES51
000246776600004	FR10
000268578400013	CH04
000264887200035	ITI3
000188753800051	EL52
000433648500058	ES30
000233597700035	DE13
000237937700001	DE12
000259853600108	CY00
000271907800009	FI1B
000242886500113	SI04
000185336700001	HU11
000240306600011	IE06
000254376700017	ES61
000268374900003	PL84
000172323700012	UKD3
000220510500012	DE21
000221558200001	CY00
000174831600015	UKF2
000259688400012	PT11
000267695700156	FR10
000253540500024	SE12
000254743600016	UKG3
000255548400010	BE33
000221976400025	NL41
000247624800073	DED2
000255469000001	FRJ1
000263088700001	FRK2
000239020700007	FR10
000245005300075	SE11
000284977900032	SE12
000175887800003	ES61
000224268400026	DEA1
000176554100003	DEA5
000260574500043	ES30
000271188400003	FRL0
000246990300008	DE21
000232585500005	ES61
000230734100020	DE25
000229859100031	BE24
000259140200038	ES51
000258355200006	DE60
000271543800014	BE23
000183239800046	DE21
000238051600010	DEG0
000262970900141	FRI3
000287727800079	FRE1
000301945900098	CH01
000187627600012	DEE0
000252582000009	TR90
000250178800031	ITF4
000225888600004	PT17
000169539900003	UKH1
000242986000006	EL63
000084825800004	CH05
000187974600018	NO06
000227139300001	ES52
000234967600035	ES24
000223387400004	SE22
000180890300013	DEA2
000086349700012	DK02
000252173300017	DE71
000253460200020	FRE1
000085775100040	UKJ1
000178384300043	DE21
000089017200010	ES24
000266436500024	ES51
000237156700053	FRK2
000174498700054	DEB3
000230019600006	TR83
000180517000046	FRI1
000224357700066	DE60
000246320900027	EL30
000266181300002	UKE2
000086619600006	DEE0
000230467900021	DE40
000263847300025	DED5
000246557200012	DE30
000248866900041	ES51
000266666600004	DED5
000262168000007	UKH1
000240889400027	ITI4
000223430800013	ES42
000265563600020	DEA5
000258328800001	UKM7
000258532101203	FR10
000250835400045	FRH0
000267378800008	ITH2
000167795100007	DE24
000087053800004	UKF1
000266501300140	DE26
000247934100001	ITF4
000251803600021	DED2
000255125900027	SE12
000222480200003	UKJ1
000262793600023	FR10
000088535700004	DE26
000183971900007	SE12
000170647200042	UKH1
000268708800010	ES30
000246056100008	CH03
000237602300005	SE23
000232748000009	ES51
000241014700007	UKI3
000265837900021	FI1B
000244207900020	DK04
000252679200002	NL33
000183734200001	SE23
000263432400073	DE12
000087303000002	CH05
000175227600064	SE12
000233784300015	ES52
000285125900003	PT17
000243895400040	FRF3
000244627400011	DE11
000245045000004	UKH1
000259853600126	DE50
000187127900005	DE80
000253037900026	TR83
000179767900004	CY00
000227509100024	ITI2
000254634500012	UKD3
000270541700015	DE21
000246835200018	DE60
000236843300036	NL21
000240822800008	UKE4
000271358400024	AT13
000257260800008	CH03
000177996600006	ITH4
000254324600005	AT31
000236126600002	ITG1
000265945200008	DEA1
000169595900002	DEC0
000246396700009	DE91
000186425600020	ITH4
000259080200079	RO12
000220278100028	DE71
000233717800021	ITH5
000238963600008	SE12
000247306000050	FRK1
000252299500090	DE91
000177485500012	DE11
000295765300008	ITI1
000238661400009	SE12
000229661400024	DEA4
000237446000001	DEA2
000174528200022	EL52
000227577800017	DE11
000181862600001	CH04
000247895300011	DEA2
000262357100014	DEA2
000243400500091	ES61
000168695800002	NL11
000262266500014	FRL0
000302997400152	DK01
000270627800012	FI1B
000173739300019	FI1C
000238206200007	EL30
000088447200007	DE13
000087507300020	DK02
000251858300020	CH04
000255530100008	DE30
000253553600020	CH03
000306031100018	RO32
000252837300002	NL41
000178036200032	ES51
000250992500009	UKJ3
000262494200005	ITH3
000172488700015	ITH5
000180368000007	DEB3
000238893000057	ITH5
000258976100030	UKE3
000169460000035	CH04
000175887800002	DE11
000250900700022	DK02
000180486800001	UKF2
000261630700091	DE30
000227402100007	ES62
000242607700018	DEA5
000229804700066	ES30
000222266100064	BE24
000258070900001	ITC4
